Date,Ticker,Returns,CumulativeReturns
29-06-20,ABB.NS,,
30-06-20,ABB.NS,0.0203827715046778,1.0203827715046778
01-07-20,ABB.NS,0.0139722287192027,1.0346397929692752
02-07-20,ABB.NS,0.0095358238670617,1.0445059358008837
03-07-20,ABB.NS,0.0167116205026327,1.0619613226127351
06-07-20,ABB.NS,0.0039816481878509,1.066189678988484
07-07-20,ABB.NS,-0.0223713640981683,1.0423375614821233
08-07-20,ABB.NS,-0.0174225083990958,1.024177426562508
09-07-20,ABB.NS,-0.0170963044332294,1.0066677774843538
10-07-20,ABB.NS,-0.0124394052773291,0.9941454290205978
13-07-20,ABB.NS,-0.0022356592755601,0.9919228585709522
14-07-20,ABB.NS,-0.0073778553065694,0.984604595245137
15-07-20,ABB.NS,-0.0025877184791714,0.982056715739344
16-07-20,ABB.NS,5.5186355346847904e-05,0.9821109118702296
17-07-20,ABB.NS,0.0069548478994296,0.9889413438826572
20-07-20,ABB.NS,-0.0144713170497176,0.9746300601517572
21-07-20,ABB.NS,0.0087879896465727,0.9831950990296096
22-07-20,ABB.NS,0.0207311565372887,1.0035778705342877
23-07-20,ABB.NS,0.0098849059134751,1.0134981433613648
24-07-20,ABB.NS,-0.0237484087395493,0.9894291751960448
27-07-20,ABB.NS,-0.0208744119102953,0.9687754230369388
28-07-20,ABB.NS,0.0010631886441394,0.9698054140654332
29-07-20,ABB.NS,-0.0151481138065959,0.9551146912829168
30-07-20,ABB.NS,-0.0179351695115396,0.937984547391796
31-07-20,ABB.NS,0.0344448788759692,0.9702933115142371
03-08-20,ABB.NS,-0.0149170751639886,0.9558193732552638
04-08-20,ABB.NS,0.0268829546914066,0.9815146221596538
05-08-20,ABB.NS,-0.0057439658346144,0.9758768357037942
06-08-20,ABB.NS,-0.0118875141540443,0.9642760860067614
07-08-20,ABB.NS,-0.0085451274921282,0.9560362239142232
10-08-20,ABB.NS,0.0115672628046274,0.9670949461669828
11-08-20,ABB.NS,0.012780296412556,0.9794547062380816
12-08-20,ABB.NS,0.0052579144030406,0.9846045952451368
13-08-20,ABB.NS,0.0267026365120912,1.0108961338601026
14-08-20,ABB.NS,0.018232517755391,1.029327315569563
17-08-20,ABB.NS,-0.0206446556733413,1.0080772075644646
18-08-20,ABB.NS,0.0035491372803821,1.0116550119633352
19-08-20,ABB.NS,0.0308112750528293,1.042825392795511
20-08-20,ABB.NS,0.0072256717537104,1.0503605067802857
21-08-20,ABB.NS,0.0145024648812241,1.0655933231424914
24-08-20,ABB.NS,-0.011802386821975,1.05301677854785
25-08-20,ABB.NS,-0.002059202059202,1.0508484042290898
26-08-20,ABB.NS,-0.0103172556100077,1.0400065326352894
27-08-20,ABB.NS,0.0121449303101381,1.0526373394962334
28-08-20,ABB.NS,0.0151405405608928,1.0685748378307864
31-08-20,ABB.NS,-0.035359148196797,1.0307909417805592
01-09-20,ABB.NS,-0.0054168018932422,1.0252073514555853
02-09-20,ABB.NS,0.0308270147548426,1.0568114336056798
03-09-20,ABB.NS,0.0067709418825339,1.063967042403421
04-09-20,ABB.NS,-0.0343914004576859,1.0273757257743452
07-09-20,ABB.NS,-0.0237969484810526,1.002927318557409
08-09-20,ABB.NS,-0.0258364020487585,0.9770152851294764
09-09-20,ABB.NS,0.0007212599260959,0.9777199671018236
10-09-20,ABB.NS,-0.0028276644871341,0.9749553030724878
11-09-20,ABB.NS,-0.0009452050041701,0.9740337704411814
14-09-20,ABB.NS,0.0101847319139498,0.9839540432682586
15-09-20,ABB.NS,0.0082089276625518,0.9920312508327233
16-09-20,ABB.NS,-0.0070491936612021,0.9850382304276388
17-09-20,ABB.NS,0.0085300755094017,0.993440680912834
18-09-20,ABB.NS,-0.0169158574772164,0.9766357799424438
21-09-20,ABB.NS,-0.0022757413718518,0.974413209492798
22-09-20,ABB.NS,-0.0064533939360222,0.9681249371954772
23-09-20,ABB.NS,-0.0096870197455829,0.9587466918126732
24-09-20,ABB.NS,-0.0290625495358624,0.9308830685895232
25-09-20,ABB.NS,-0.0073375122047929,0.9240527027125124
28-09-20,ABB.NS,0.0105010117659418,0.933756191016047
29-09-20,ABB.NS,-0.0073149350362845,0.926925825139036
30-09-20,ABB.NS,0.0053219343061845,0.931858863487132
01-10-20,ABB.NS,0.0017452006980802,0.933485144226202
05-10-20,ABB.NS,0.0113240418118467,0.9440559690301572
06-10-20,ABB.NS,0.0015503595750789,0.9455195952411536
07-10-20,ABB.NS,0.0053319854719646,0.9505610919864376
08-10-20,ABB.NS,-0.0134587827773026,0.9377676967328364
09-10-20,ABB.NS,0.0066477830150841,0.9440017728992716
12-10-20,ABB.NS,-0.0048811300567935,0.9393939774719064
13-10-20,ABB.NS,-0.0056552880500956,0.9340814339367778
14-10-20,ABB.NS,-0.0027276137580837,0.9315336205664012
15-10-20,ABB.NS,-0.0007565460786429,0.9308288724586375
16-10-20,ABB.NS,0.0061149613588056,0.9365208550453828
19-10-20,ABB.NS,0.0377981301934904,0.9719195922533072
20-10-20,ABB.NS,-0.0129399703744016,0.9593429815232488
21-10-20,ABB.NS,0.0189863245332726,0.9775573787091668
22-10-20,ABB.NS,0.0172461458206554,0.9944164758104428
23-10-20,ABB.NS,0.0008722064864359,0.9952838123108632
26-10-20,ABB.NS,-0.0315359610021785,0.9638965808197284
27-10-20,ABB.NS,0.0455542439185217,1.0078061607746192
28-10-20,ABB.NS,-0.0242052609276576,0.9834119496885686
29-10-20,ABB.NS,-0.0223251201944396,0.961457159711123
30-10-20,ABB.NS,0.0077808124660867,0.9689380775650116
02-11-20,ABB.NS,-0.0201969201673911,0.9493685125652856
03-11-20,ABB.NS,0.0019985153328798,0.9512658400942008
04-11-20,ABB.NS,0.0015955816743422,0.9527836624360828
