date,CumulativeReturns
2021-06-27,
2021-07-04,0.9976969139293271
2021-07-11,0.962459654877267
2021-07-18,0.9486411384532298
2021-07-25,0.9339014016578453
2021-08-01,0.9053431484384237
2021-08-08,0.8440810449016037
2021-08-15,0.7851220274354567
2021-08-22,0.7865038931347821
2021-08-29,0.8125287376195418
2021-09-05,0.8429295018662671
2021-09-12,1.1766466594498428
2021-09-19,1.4689082677613072
2021-09-26,1.3627360561309756
2021-10-03,1.3572085933336735
2021-10-10,1.4732841875232732
2021-10-17,1.4187010195344827
2021-10-24,1.3862275621656825
2021-10-31,1.4286042615245322
2021-11-07,1.440350084826495
2021-11-14,1.4449562569678407
2021-11-21,1.5778442107902901
2021-11-28,1.6100874157797103
2021-12-05,1.7088898644392634
2021-12-12,1.576923060703552
2021-12-19,1.5283278602708237
2021-12-26,1.4776599667160206
2022-01-02,1.4776599667160206
2022-01-09,1.4857207679633757
2022-01-16,1.3327959372122287
2022-01-23,1.315062146354204
2022-01-30,1.2818976507088276
2022-02-06,1.2063564557046014
2022-02-13,1.2040533696339286
2022-02-20,1.0656379530141769
2022-02-27,1.0324734573688006
2022-03-06,1.116766421612349
2022-03-13,1.192077293952586
2022-03-20,1.359281427024967
2022-03-27,1.380930351747761
2022-04-03,1.3173652324248772
2022-04-10,1.2865038228501737
2022-04-17,1.242054289800031
2022-04-24,1.1430215887610982
2022-05-01,1.1434822340890762
2022-05-08,1.1020266848169646
2022-05-15,1.0994932760823026
2022-05-22,1.0935052382416315
2022-05-29,1.1584522935484496
2022-06-05,1.0877475230649492
2022-06-12,0.9894057900179832
2022-06-19,1.0177337205734158
2022-06-26,0.9917088760886561
2022-07-03,1.0310916619540837
2022-07-10,1.0345462910600929
2022-07-17,1.0856747596582652
2022-07-24,1.1377245189123937
2022-07-31,1.1232151047809982
2022-08-07,1.1137724378343177
2022-08-14,1.1987562997852244
2022-08-21,1.1890833101745546
2022-08-28,1.1457853201597483
2022-09-04,1.2137263592445977
2022-09-11,1.2031322195471899
2022-09-18,1.2019806765118535
2022-09-25,1.1890833101745546
2022-10-02,1.2980192532035373
2022-10-09,1.2316904024820026
2022-10-16,1.2296177093599279
2022-10-23,1.211653525553305
2022-10-30,1.2210962627845947
2022-11-06,1.2245508918906038
2022-11-13,1.1554583097704179
2022-11-20,1.1948410253512365
2022-11-27,1.2485029026840704
2022-12-04,1.2008291334765169
2022-12-11,1.1540764440710924
2022-12-18,1.0826807758802337
2022-12-25,1.1057116365869624
2023-01-01,1.0953477492689345
2023-01-08,1.0605711355448524
2023-01-15,1.0260248444847595
2023-01-22,0.9919391987526447
2023-01-29,1.0161216024947097
2023-02-05,1.0426070923074475
2023-02-12,0.9914785534246665
2023-02-19,0.9007369762970776
2023-02-26,0.9212344282691443
2023-03-05,0.8917549546783752
2023-03-12,0.9546291762939006
2023-03-19,0.9753569509299563
2023-03-26,0.9776600370006292
2023-04-02,0.9785812573719767
2023-04-09,0.9587747031072683
2023-04-16,0.9025794170397722
2023-04-23,0.9062643688097705
2023-04-30,0.8878396802443876
2023-05-07,0.8576692386616513
2023-05-14,0.8555964752549676
2023-05-21,0.8788576586256853
2023-05-28,0.8912943093503969
2023-06-04,0.8938277180850588
2023-06-11,0.8620450881390079
2023-06-18,0.8136802806548777
2023-06-25,0.8192077434521798
