Date,Ticker,Returns,CumulativeReturns
29-06-20,AMBUJACEM.NS,,
30-06-20,AMBUJACEM.NS,0.032258079978672,1.032258079978672
01-07-20,AMBUJACEM.NS,-0.0072314522514883,1.0247933549620931
02-07-20,AMBUJACEM.NS,0.0078043705733275,1.0327912220653008
03-07-20,AMBUJACEM.NS,0.0108415396675722,1.0439882690676423
06-07-20,AMBUJACEM.NS,-0.0097038261997861,1.0338575883499943
07-07-20,AMBUJACEM.NS,-0.0033522120703893,1.0303918784632635
08-07-20,AMBUJACEM.NS,0.0119016978007762,1.0426552912171076
09-07-20,AMBUJACEM.NS,0.0329838752122217,1.0770461032319756
10-07-20,AMBUJACEM.NS,-0.0237623915841583,1.0514529119727856
13-07-20,AMBUJACEM.NS,0.0063387424931546,1.0581178012254586
14-07-20,AMBUJACEM.NS,-0.0400604536366208,1.015729122107383
15-07-20,AMBUJACEM.NS,-0.0097113181102361,1.0058650534887672
16-07-20,AMBUJACEM.NS,0.0204081962602173,1.02639294491166
17-07-20,AMBUJACEM.NS,0.0049350488311687,1.0314582442147662
20-07-20,AMBUJACEM.NS,0.0116309125668432,1.043455044869578
21-07-20,AMBUJACEM.NS,0.0472662245606811,1.092775225339359
22-07-20,AMBUJACEM.NS,-0.0197609322335149,1.071180968164964
23-07-20,AMBUJACEM.NS,-0.0146839078624779,1.0554518455243898
24-07-20,AMBUJACEM.NS,0.0151553424954864,1.0714475797308052
27-07-20,AMBUJACEM.NS,0.0308534316777588,1.1045054144283295
28-07-20,AMBUJACEM.NS,0.0461018743964345,1.1554251843144865
29-07-20,AMBUJACEM.NS,-0.0050760997495888,1.149560130825719
30-07-20,AMBUJACEM.NS,0.0262059078856398,1.1796853977231418
31-07-20,AMBUJACEM.NS,-0.0051977125423728,1.1735537321353422
03-08-20,AMBUJACEM.NS,0.0047705032753291,1.1791521740582689
04-08-20,AMBUJACEM.NS,0.0018087687589125,1.1812849876727092
05-08-20,AMBUJACEM.NS,-0.0029339164563523,1.1778191962077342
06-08-20,AMBUJACEM.NS,0.0092802311299655,1.1887496305778522
07-08-20,AMBUJACEM.NS,-0.0152500284695002,1.170621164868432
10-08-20,AMBUJACEM.NS,0.0104759870987221,1.1828845770890846
11-08-20,AMBUJACEM.NS,0.0040567675242448,1.1876832648263498
12-08-20,AMBUJACEM.NS,-0.0042648570145903,1.1826179655232436
13-08-20,AMBUJACEM.NS,0.0009016992660266,1.1836843312747458
14-08-20,AMBUJACEM.NS,-0.0056306306306306,1.1770194420220728
17-08-20,AMBUJACEM.NS,-0.0063419882219705,1.1695547985837385
18-08-20,AMBUJACEM.NS,0.0403464351670241,1.216742165439079
19-08-20,AMBUJACEM.NS,-0.0054776512575842,1.210077276186406
20-08-20,AMBUJACEM.NS,-0.0070499705743771,1.2015462669965693
21-08-20,AMBUJACEM.NS,0.0026624840637179,1.2047453647842674
24-08-20,AMBUJACEM.NS,-0.0077450764505851,1.195414519830525
25-08-20,AMBUJACEM.NS,-0.0082515201854581,1.1855505327901537
26-08-20,AMBUJACEM.NS,-0.0067461207953616,1.177552665686946
27-08-20,AMBUJACEM.NS,0.0022639800144428,1.180218621388015
28-08-20,AMBUJACEM.NS,0.0049694636082506,1.1860836748767825
31-08-20,AMBUJACEM.NS,-0.0534951403274216,1.122633962249185
01-09-20,AMBUJACEM.NS,0.0116361760338534,1.1356971286554989
02-09-20,AMBUJACEM.NS,0.0199530516431925,1.1583577521145876
03-09-20,AMBUJACEM.NS,-0.0121979005753739,1.1442282194235802
04-09-20,AMBUJACEM.NS,-0.0284250043178353,1.111703527345876
07-09-20,AMBUJACEM.NS,0.0098321491606714,1.1226339622491852
08-09-20,AMBUJACEM.NS,-0.0192353504648321,1.101039704541599
09-09-20,AMBUJACEM.NS,0.0142856992736077,1.116768826648982
10-09-20,AMBUJACEM.NS,0.0167104323313551,1.1354305165564669
11-09-20,AMBUJACEM.NS,-0.0023479690409894,1.1327645608553976
14-09-20,AMBUJACEM.NS,-0.0063543931263762,1.1255665295160957
15-09-20,AMBUJACEM.NS,0.0300804861037851,1.15942411786609
16-09-20,AMBUJACEM.NS,0.0052886144695087,1.165555865032134
17-09-20,AMBUJACEM.NS,0.00777674726698,1.1746200984200352
18-09-20,AMBUJACEM.NS,-0.0013617934442961,1.1730205084704683
21-09-20,AMBUJACEM.NS,-0.0465909090909091,1.1183684165985488
22-09-20,AMBUJACEM.NS,-0.014064347556615,1.1026392944911656
23-09-20,AMBUJACEM.NS,0.0118471801899118,1.1157024608974797
24-09-20,AMBUJACEM.NS,-0.052568697729988,1.0570514354739562
25-09-20,AMBUJACEM.NS,0.0365699873896594,1.09570779313946
28-09-20,AMBUJACEM.NS,0.0299269776155717,1.1284990157379522
29-09-20,AMBUJACEM.NS,0.0236239080751516,1.1551585727486446
30-09-20,AMBUJACEM.NS,0.001615537086798,1.1570247742640527
01-10-20,AMBUJACEM.NS,0.0193548244239631,1.1794187856241092
05-10-20,AMBUJACEM.NS,0.0006781609498296,1.180218621388015
06-10-20,AMBUJACEM.NS,0.0178450277440493,1.201279655430728
07-10-20,AMBUJACEM.NS,0.042166000307525,1.2519328137510437
08-10-20,AMBUJACEM.NS,0.0142674222988543,1.2697946678946226
09-10-20,AMBUJACEM.NS,0.0050388924238389,1.2761930266265078
12-10-20,AMBUJACEM.NS,-0.0039691338031681,1.271127645745157
13-10-20,AMBUJACEM.NS,0.0140520393696201,1.2889895814669805
14-10-20,AMBUJACEM.NS,0.0200620728024818,1.3148493842920117
15-10-20,AMBUJACEM.NS,-0.0131792373057852,1.2975206722350616
16-10-20,AMBUJACEM.NS,0.0191082547090184,1.322314027730346
19-10-20,AMBUJACEM.NS,-0.0016128786290322,1.32018129569415
20-10-20,AMBUJACEM.NS,0.0155492354812183,1.3407091055387983
21-10-20,AMBUJACEM.NS,0.0075562108706472,1.3508397862564463
22-10-20,AMBUJACEM.NS,0.0009867771619525,1.352172764106981
23-10-20,AMBUJACEM.NS,-0.0244479970460064,1.319114848364403
26-10-20,AMBUJACEM.NS,-0.0094987504363071,1.3065849056229626
27-10-20,AMBUJACEM.NS,0.0440726499219539,1.3641695647617926
28-10-20,AMBUJACEM.NS,-0.0158295989972228,1.3425753075873974
29-10-20,AMBUJACEM.NS,0.0087370805119739,1.3543054961431766
30-10-20,AMBUJACEM.NS,0.0224409929133857,1.384697456184685
02-11-20,AMBUJACEM.NS,0.0030804303520166,1.3889629202570766
03-11-20,AMBUJACEM.NS,0.0057581573896352,1.3969607873602845
04-11-20,AMBUJACEM.NS,0.0091602820610687,1.4097573422007572
05-11-20,AMBUJACEM.NS,-0.0327155601345119,1.3636363410969186
06-11-20,AMBUJACEM.NS,-0.0303030303030302,1.3223140277303451
09-11-20,AMBUJACEM.NS,0.005241947983871,1.3292455290820508
10-11-20,AMBUJACEM.NS,0.0024067019355764,1.332444626869749
11-11-20,AMBUJACEM.NS,0.039215760461049,1.384697456184685
12-11-20,AMBUJACEM.NS,0.0121293559954633,1.4014929445767617
13-11-20,AMBUJACEM.NS,-0.0195929000589053,1.3740336333804082
14-11-20,AMBUJACEM.NS,0.005044577952876,1.380965053153869
17-11-20,AMBUJACEM.NS,0.0349420378378377,1.4292187862939032
18-11-20,AMBUJACEM.NS,-0.0225703714805391,1.3969607873602845
19-11-20,AMBUJACEM.NS,-0.0125953732824427,1.3793655447825466
20-11-20,AMBUJACEM.NS,-0.0061847932916333,1.3708344540144652
23-11-20,AMBUJACEM.NS,0.0040839664530838,1.376432895937392
24-11-20,AMBUJACEM.NS,-0.011621150768503,1.3604371617309765
25-11-20,AMBUJACEM.NS,0.0041152981583512,1.3660357662772002
26-11-20,AMBUJACEM.NS,0.0177595143767912,1.3902958981076112
27-11-20,AMBUJACEM.NS,0.0011504805369126,1.3918954064789335
01-12-20,AMBUJACEM.NS,0.003639196492619,1.396960787360284
02-12-20,AMBUJACEM.NS,0.0019083969465649,1.3996267430613534
03-12-20,AMBUJACEM.NS,-0.0053333100952381,1.3921620996230188
04-12-20,AMBUJACEM.NS,-0.0327460850258477,1.3465742411390007
07-12-20,AMBUJACEM.NS,0.0021777984290192,1.349506808405911
08-12-20,AMBUJACEM.NS,0.0158040296467616,1.3708344540144646
09-12-20,AMBUJACEM.NS,-0.0165305324743824,1.348173830555376
10-12-20,AMBUJACEM.NS,-0.0179948700424413,1.3239136176799118
11-12-20,AMBUJACEM.NS,-0.010068465440144,1.3105838391745654
14-12-20,AMBUJACEM.NS,0.0026444011057866,1.3140495485281047
15-12-20,AMBUJACEM.NS,0.0046662982936316,1.3201812956941488
16-12-20,AMBUJACEM.NS,-0.0014135948763209,1.3183150941787407
17-12-20,AMBUJACEM.NS,-0.0020222446916077,1.3156491384776714
18-12-20,AMBUJACEM.NS,0.0174265576494427,1.3385763740357923
21-12-20,AMBUJACEM.NS,-0.0623382155218145,1.25513191153874
22-12-20,AMBUJACEM.NS,0.0093458464613833,1.2668621816727637
23-12-20,AMBUJACEM.NS,-0.0016835403608181,1.2647293680583234
24-12-20,AMBUJACEM.NS,0.0400505907426511,1.3153825263786392
28-12-20,AMBUJACEM.NS,0.0020267531669353,1.3180484820797085
29-12-20,AMBUJACEM.NS,-0.0113268731193904,1.3031191141579863
30-12-20,AMBUJACEM.NS,0.0327332250395773,1.3457744053750946
31-12-20,AMBUJACEM.NS,-0.0140649282321555,1.326846184946822
01-01-21,AMBUJACEM.NS,0.0080369698652782,1.337510007751099
04-01-21,AMBUJACEM.NS,0.0081721656374318,1.3484403610761635
05-01-21,AMBUJACEM.NS,0.0051403836747976,1.355371861894678
06-01-21,AMBUJACEM.NS,0.0271440176402297,1.3921620996230182
