date,CumulativeReturns
2021-06-27,
2021-07-04,1.0276453172926148
2021-07-11,1.0295519143064111
2021-07-18,0.9796630944842413
2021-07-25,0.9621861329759535
2021-08-01,0.9895137649108959
2021-08-08,0.9618684476182812
2021-08-15,0.9084842160997432
2021-08-22,0.9885605148907738
2021-08-29,1.0495709405173925
2021-09-05,1.0651414019854364
2021-09-12,1.1398156920663027
2021-09-19,1.1563393065809162
2021-09-26,1.1839847208470833
2021-10-03,1.172863018069082
2021-10-10,1.1769938974543472
2021-10-17,1.1887511648947982
2021-10-24,1.1407689420864247
2021-10-31,1.2421352994397836
2021-11-07,1.261518857961868
2021-11-14,1.1166189395166255
2021-11-21,1.0092151057642047
2021-11-28,1.0266920672724926
2021-12-05,1.064188054991762
2021-12-12,0.9539243742054229
2021-12-19,0.9218302982227655
2021-12-26,0.9466157684814619
2022-01-02,0.9768032474503227
2022-01-09,1.0479821258348208
2022-01-16,0.9866539178769771
2022-01-23,1.0282808819550642
2022-01-30,0.9771210297815475
2022-02-06,0.982523038491712
2022-02-13,0.987924950228324
2022-02-20,0.9253257099191335
2022-02-27,0.8802033341446786
2022-03-06,0.9224657659116627
2022-03-13,1.004130879385265
2022-03-20,1.005401911736612
2022-03-27,1.0514775375311889
2022-04-03,1.1124880601313603
2022-04-10,1.156339306580916
2022-04-17,1.1223387305580148
2022-04-24,1.1639655976625496
2022-05-01,1.1163011571854007
2022-05-08,1.0556085138900067
2022-05-15,1.0826183634937243
2022-05-22,1.0902446545753577
2022-05-29,1.1849379708672054
2022-06-05,1.1706386387240608
2022-06-12,1.0886558398927861
2022-06-19,1.1274228599634022
2022-06-26,1.1353669333762604
2022-07-03,1.2573879785766027
2022-07-10,1.2634254549756647
2022-07-17,1.3412773744216744
2022-07-24,1.1865267855497774
2022-07-31,1.2424530817710089
2022-08-07,1.2516681875352138
2022-08-14,1.2354622583782728
2022-08-21,1.3120431454729353
2022-08-28,1.328884639292326
2022-09-04,1.4277088349694391
2022-09-11,1.436924037707196
2022-09-18,1.2354622583782726
2022-09-25,1.177311679785572
2022-10-02,1.276453754767462
2022-10-09,1.3209405658794673
2022-10-16,1.3101365484591387
2022-10-23,1.3079122660876696
2022-10-30,1.3860819678649037
2022-11-06,1.409914188103478
2022-11-13,1.2863043282205644
2022-11-20,1.3514457302060008
2022-11-27,1.4553542492356057
2022-12-04,1.4623450726283416
2022-12-11,1.4864949782245889
2022-12-18,1.4029233647107424
2022-12-25,1.490943736914631
2023-01-01,1.4858595105356915
2023-01-08,1.4938035839485497
2023-01-15,1.4903081722521816
2023-01-22,1.4331108436796032
2023-01-29,1.5481410654872092
2023-02-05,1.6844612488835917
2023-02-12,1.6666666020176315
2023-02-19,1.6323482436635053
2023-02-26,1.613917935161543
2023-03-05,1.5573561712514141
2023-03-12,1.4985700279962642
2023-03-19,1.4013345500281704
2023-03-26,1.472195646081444
2023-04-02,1.6024784500523173
2023-04-09,1.6485540758468942
2023-04-16,1.6355258730286486
2023-04-23,1.6460120111442005
2023-04-30,1.8201460615646292
2023-05-07,1.7909118326158904
2023-05-14,1.7909118326158904
2023-05-21,1.779790129837889
2023-05-28,1.8945026662878233
2023-06-04,1.80108028537377
2023-06-11,1.9383539127373792
2023-06-18,1.9428026714274218
2023-06-25,1.9621861329759536
