date,CumulativeReturns
2021-06-27,
2021-07-04,1.0251603975342811
2021-07-11,1.0715058989338282
2021-07-18,1.1762737696958738
2021-07-25,1.2047302038778465
2021-08-01,1.17818598447918
2021-08-08,1.161705924094226
2021-08-15,1.1526229960136498
2021-08-22,1.181582638146308
2021-08-29,1.242420430242798
2021-09-05,1.2372625487482702
2021-09-12,1.2051076098408604
2021-09-19,1.156749276638571
2021-09-26,1.1259277896590767
2021-10-03,1.1276386475500064
2021-10-10,1.1623349340325828
2021-10-17,1.1131211718848284
2021-10-24,1.1741853829884263
2021-10-31,1.223524947123852
2021-11-07,1.294225664195182
2021-11-14,1.2280790036482578
2021-11-21,1.1631651780098127
2021-11-28,1.1383570014703108
2021-12-05,1.1652031947807902
2021-12-12,1.1146307957368853
2021-12-19,1.069845288125865
2021-12-26,1.1149830167316646
2022-01-02,1.149628933277771
2022-01-09,1.186614717653164
2022-01-16,1.1149830167316646
2022-01-23,1.115083633751101
2022-01-30,1.1446722858221163
2022-02-06,1.131890853016103
2022-02-13,1.0975719724965407
2022-02-20,1.0363819594052714
2022-02-27,1.011724769821676
2022-03-06,1.02750032679032
2022-03-13,1.068134307381432
2022-03-20,1.0387218272345582
2022-03-27,1.0824003019247708
2022-04-03,1.0922380419313753
2022-04-10,1.1114101911403953
2022-04-17,1.1388853943892316
2022-04-24,1.1719209472103411
2022-05-01,1.1299282682963268
2022-05-08,1.0634293867546234
2022-05-15,1.1268838356239779
2022-05-22,1.1060762605752297
2022-05-29,1.0733929287488992
2022-06-05,1.0745502087526733
2022-06-12,1.0341427085954207
2022-06-19,1.0558308975578687
2022-06-26,1.0905019990722102
2022-07-03,1.091634216961253
2022-07-10,1.07704118639137
2022-07-17,1.103006642934646
2022-07-24,1.1208453402157506
2022-07-31,1.1346333117766387
2022-08-07,1.1209460800886906
2022-08-14,1.1829664600106933
2022-08-21,1.1500817712919864
2022-08-28,1.1523713920383067
2022-09-04,1.1903887772833062
2022-09-11,1.314127563215499
2022-09-18,1.2524342193200404
2022-09-25,1.2155742369323188
2022-10-02,1.2000251603975345
2022-10-09,1.129022469414392
2022-10-16,1.1355139256903386
2022-10-23,1.169681696400491
2022-10-30,1.2483079386951195
2022-11-06,1.2029940381651787
2022-11-13,1.2382437796814072
2022-11-20,1.2616681343565235
2022-11-27,1.3130205302946918
2022-12-04,1.3181532268209843
2022-12-11,1.3167694049565988
2022-12-18,1.1946660448641342
2022-12-25,1.2286325815354135
2023-01-01,1.2157252238882252
2023-01-08,1.1911938362923014
2023-01-15,1.1853566977764503
2023-01-22,0.9459051453012961
2023-01-29,0.9695559189835203
2023-02-05,0.9462322427545922
2023-02-12,0.9256007167764817
2023-02-19,0.8705497546861245
2023-02-26,0.9531010435668014
2023-03-05,0.929374776406624
2023-03-12,0.8707510501517491
2023-03-19,0.8558812306382884
2023-03-26,0.8389482708123668
2023-04-02,0.8614920115737833
2023-04-09,0.8894452378050702
2023-04-16,0.8644860743096621
2023-04-23,0.8870801235807969
2023-04-30,0.8879859224627317
2023-05-07,0.9047678953327467
2023-05-14,0.8700717317036738
2023-05-21,0.8982261919738336
2023-05-28,0.913624342979463
2023-06-04,0.9245439923653922
2023-06-11,0.9336771675289347
2023-06-18,0.8891181403517741
2023-06-25,0.9018996345845391
