date,CumulativeReturns
2021-06-27,
2021-07-04,0.985880413828667
2021-07-11,0.9964221979551273
2021-07-18,0.9764886737120967
2021-07-25,0.9495272153945239
2021-08-01,0.9688857956228449
2021-08-08,0.9949527839316407
2021-08-15,1.0038973280389403
2021-08-22,0.9904805118779909
2021-08-29,0.9582162634909459
2021-09-05,0.9593023555078811
2021-09-12,0.9636468795560922
2021-09-19,0.9959750019458566
2021-09-26,1.0578200886936153
2021-10-03,1.1216458154573217
2021-10-10,1.1901355142730712
2021-10-17,1.1344876096133263
2021-10-24,1.1298875895542377
2021-10-31,1.1153207293833987
2021-11-07,1.1983133363770329
2021-11-14,1.180296500156995
2021-11-21,1.0909149330867183
2021-11-28,1.0694480428272464
2021-12-05,1.0985178111759701
2021-12-12,1.0664451847970833
2021-12-19,1.0383977124528105
2021-12-26,1.069703616828359
2022-01-02,1.0592895807073375
2022-01-09,1.125990339505533
2022-01-16,1.118323587413562
2022-01-23,1.1112318573265358
2022-01-30,1.0755175549000568
2022-02-06,1.0907871850812796
2022-02-13,1.0886787970598935
2022-02-20,1.0319448003832132
2022-02-27,0.9357270772270232
2022-03-06,0.9389215572653444
2022-03-13,1.015078008173065
2022-03-20,0.9771914437224805
2022-03-27,1.0561589746717355
2022-04-03,1.0955789051387614
2022-04-10,1.1066956332799311
2022-04-17,1.1763992501082896
2022-04-24,1.178251986138328
2022-05-01,1.1421543617052974
2022-05-08,1.1365959976347124
2022-05-15,1.154868407855863
2022-05-22,1.2175440906096797
2022-05-29,1.3144007877637691
2022-06-05,1.324431423888004
2022-06-12,1.2747892352885852
2022-06-19,1.3698569924251207
2022-06-26,1.414962956977935
2022-07-03,1.4485049973803086
2022-07-10,1.498211137972682
2022-07-17,1.509200118108413
2022-07-24,1.487924849857099
2022-07-31,1.5792231829406036
2022-08-07,1.6093150913133076
2022-08-14,1.5836954549942535
2022-08-21,1.6287376235345834
2022-08-28,1.6815103401793687
2022-09-04,1.662726859946228
2022-09-11,1.5973677671660804
2022-09-18,1.625734843494656
2022-09-25,1.6204957714474324
2022-10-02,1.5829926069936346
2022-10-09,1.5720675788508582
2022-10-16,1.6058651152641092
2022-10-23,1.6760159281017386
2022-10-30,1.7100691165063377
2022-11-06,1.6446460717332354
2022-11-13,1.5680425028064793
2022-11-20,1.611040235318378
2022-11-27,1.6158957513883436
2022-12-04,1.6169180473927947
2022-12-11,1.5992844551890728
2022-12-18,1.564784070775203
2022-12-25,1.59621772315619
2023-01-01,1.61627915138513
2023-01-08,1.6970994963546584
2023-01-15,1.679977052153162
2023-01-22,1.6869409562445143
2023-01-29,1.7735753172759758
2023-02-05,1.7447610449381297
2023-02-12,1.7141579885632001
2023-02-19,1.635829275631374
2023-02-26,1.6210069194496572
2023-03-05,1.5674674028112985
2023-03-12,1.4969333459573528
2023-03-19,1.470483113632241
2023-03-26,1.4805775457689596
2023-04-02,1.4966138979535206
2023-04-09,1.5391644344561484
2023-04-16,1.5496422665896539
2023-04-23,1.5677230548026466
2023-04-30,1.5476616265737067
2023-05-07,1.6303986595662279
2023-05-14,1.6105290873161517
2023-05-21,1.63793766365276
2023-05-28,1.7140302405577614
2023-06-04,1.7514056570061203
2023-06-11,1.7938282895228388
2023-06-18,1.7547278850498804
2023-06-25,1.7859060414199903
