date,open,high,low,close,adjclose,volume,ticker
2021-06-27,2247.5,2308.85009765625,2234.5,2298.85009765625,2259.429443359375,1008759,BALKRISIND.NS
2021-07-04,2306.449951171875,2337.0,2272.35009765625,2280.199951171875,2241.099609375,1284457,BALKRISIND.NS
2021-07-11,2297.0,2404.300048828125,2284.550048828125,2385.25,2344.34814453125,1505505,BALKRISIND.NS
2021-07-18,2375.0,2375.0,2298.0,2333.050048828125,2293.04296875,1113488,BALKRISIND.NS
2021-07-25,2332.800048828125,2397.949951171875,2296.449951171875,2373.85009765625,2333.1435546875,1482757,BALKRISIND.NS
2021-08-01,2386.300048828125,2559.199951171875,2386.300048828125,2449.199951171875,2407.201171875,3141736,BALKRISIND.NS
2021-08-08,2390.0,2424.89990234375,2244.89990234375,2292.10009765625,2252.795166015625,2524495,BALKRISIND.NS
2021-08-15,2292.449951171875,2318.89990234375,2207.5,2236.199951171875,2201.699951171875,1489458,BALKRISIND.NS
2021-08-22,2244.699951171875,2350.0,2226.699951171875,2290.85009765625,2255.5068359375,1970862,BALKRISIND.NS
2021-08-29,2308.25,2415.949951171875,2251.0,2411.14990234375,2373.950927734375,2364349,BALKRISIND.NS
2021-09-05,2424.0,2508.949951171875,2413.14990234375,2456.199951171875,2418.305908203125,1567006,BALKRISIND.NS
2021-09-12,2456.0,2532.449951171875,2416.0,2490.10009765625,2451.682861328125,1396904,BALKRISIND.NS
2021-09-19,2460.5,2723.800048828125,2250.0,2656.199951171875,2615.22021484375,2695286,BALKRISIND.NS
2021-09-26,2685.050048828125,2698.0,2489.64990234375,2541.39990234375,2502.191162109375,2204161,BALKRISIND.NS
2021-10-03,2555.0,2588.39990234375,2505.0,2578.89990234375,2539.1123046875,2175962,BALKRISIND.NS
2021-10-10,2598.0,2639.949951171875,2577.550048828125,2596.0,2555.948974609375,1111647,BALKRISIND.NS
2021-10-17,2610.75,2638.800048828125,2442.25,2483.949951171875,2445.627685546875,1401670,BALKRISIND.NS
2021-10-24,2483.949951171875,2513.699951171875,2380.5,2460.10009765625,2422.1455078125,1942227,BALKRISIND.NS
2021-10-31,2469.800048828125,2599.0,2423.75,2437.300048828125,2399.697265625,1072871,BALKRISIND.NS
2021-11-07,2439.14990234375,2530.0,2346.0,2361.75,2325.31298828125,2364250,BALKRISIND.NS
2021-11-14,2345.0,2443.0,2300.050048828125,2311.14990234375,2275.493408203125,1335593,BALKRISIND.NS
2021-11-21,2315.0,2329.14990234375,2146.39990234375,2165.0,2135.22412109375,1343464,BALKRISIND.NS
2021-11-28,2160.0,2240.0,2086.050048828125,2201.25,2170.975341796875,1769981,BALKRISIND.NS
2021-12-05,2217.949951171875,2270.0,2116.0,2247.14990234375,2216.244140625,1382728,BALKRISIND.NS
2021-12-12,2259.0,2277.0,2195.0,2206.14990234375,2175.808349609375,818329,BALKRISIND.NS
2021-12-19,2188.0,2216.85009765625,2065.0,2202.5,2172.20849609375,2122803,BALKRISIND.NS
2021-12-26,2197.0,2330.5,2177.75,2323.39990234375,2291.445556640625,1220216,BALKRISIND.NS
2022-01-02,2325.0,2403.0,2290.050048828125,2383.85009765625,2351.064208984375,1124652,BALKRISIND.NS
2022-01-09,2396.0,2495.0,2362.199951171875,2489.75,2455.507568359375,824116,BALKRISIND.NS
2022-01-16,2486.0,2537.449951171875,2424.25,2443.699951171875,2410.091064453125,836672,BALKRISIND.NS
2022-01-23,2441.0,2459.300048828125,2222.050048828125,2255.25,2224.233154296875,917704,BALKRISIND.NS
2022-01-30,2279.10009765625,2426.89990234375,2276.39990234375,2290.5,2258.998291015625,723383,BALKRISIND.NS
2022-02-06,2298.89990234375,2309.89990234375,2166.0,2179.050048828125,2149.0810546875,614541,BALKRISIND.NS
2022-02-13,2115.0,2162.0,1963.0,1976.449951171875,1949.2672119140625,2464657,BALKRISIND.NS
2022-02-20,1963.0,1980.0,1750.0,1769.699951171875,1745.3609619140625,2178875,BALKRISIND.NS
2022-02-27,1758.0,1835.4000244140625,1743.0,1766.8499755859375,1753.194580078125,1443175,BALKRISIND.NS
2022-03-06,1750.0,2020.0,1690.550048828125,1970.25,1955.0225830078125,2004028,BALKRISIND.NS
2022-03-13,1971.0,2145.050048828125,1944.449951171875,2132.5,2116.018310546875,1218211,BALKRISIND.NS
2022-03-20,2133.0,2151.0,1996.199951171875,2049.550048828125,2033.7095947265625,1128103,BALKRISIND.NS
2022-03-27,2036.800048828125,2165.800048828125,2030.0,2107.550048828125,2091.26123046875,1575395,BALKRISIND.NS
2022-04-03,2121.199951171875,2195.0,2056.300048828125,2116.5,2100.142333984375,1048072,BALKRISIND.NS
2022-04-10,2125.0,2125.0,2074.199951171875,2095.35009765625,2079.156005859375,921179,BALKRISIND.NS
2022-04-17,2055.0,2183.75,2055.0,2121.85009765625,2105.451171875,1177524,BALKRISIND.NS
2022-04-24,2100.0,2231.85009765625,2016.0,2144.199951171875,2127.628173828125,1837572,BALKRISIND.NS
2022-05-01,2135.0,2147.89990234375,1978.1500244140625,1994.8499755859375,1979.432373046875,910821,BALKRISIND.NS
2022-05-08,1974.949951171875,2010.4000244140625,1880.5,1888.050048828125,1873.4578857421875,1104869,BALKRISIND.NS
2022-05-15,1928.0,2181.550048828125,1888.050048828125,2113.14990234375,2096.818115234375,1807815,BALKRISIND.NS
2022-05-22,2123.0,2274.0,2048.949951171875,2235.199951171875,2217.924560546875,2012944,BALKRISIND.NS
2022-05-29,2250.0,2375.0,2244.949951171875,2266.35009765625,2248.834228515625,2516125,BALKRISIND.NS
2022-06-05,2262.800048828125,2310.0,2171.0,2197.699951171875,2180.714599609375,1912639,BALKRISIND.NS
2022-06-12,2139.0,2190.0,2059.75,2081.550048828125,2065.462158203125,1295546,BALKRISIND.NS
2022-06-19,2062.0,2154.949951171875,2053.35009765625,2132.0,2115.522216796875,1011370,BALKRISIND.NS
2022-06-26,2150.699951171875,2185.300048828125,2109.5,2172.050048828125,2159.313232421875,956372,BALKRISIND.NS
2022-07-03,2187.0,2295.949951171875,2153.800048828125,2289.14990234375,2275.726318359375,753741,BALKRISIND.NS
