date,CumulativeReturns
2021-06-27,
2021-07-04,1.0032974280503977
2021-07-11,1.0149483807469433
2021-07-18,0.9971422558575268
2021-07-25,0.9824137170645457
2021-08-01,0.9819741002429665
2021-08-08,0.9896680990272277
2021-08-15,0.9300945521661075
2021-08-22,0.918663441423524
2021-08-29,0.9806551156055384
2021-09-05,0.9450428658267053
2021-09-12,0.9830732429264324
2021-09-19,1.005935397325254
2021-09-26,0.9859309870689057
2021-10-03,1.0309958370910073
2021-10-10,1.0542976753977533
2021-10-17,0.9718619741378114
2021-10-24,0.9360298824050162
2021-10-31,0.9784568302386067
2021-11-07,1.0222026956232801
2021-11-14,0.9848318443854398
2021-11-21,0.9292152514366037
2021-11-28,0.9232798541113498
2021-12-05,0.9547153080239363
2021-12-12,0.9377885509503687
2021-12-19,0.9085513153183689
2021-12-26,0.9635084494916635
2022-01-02,1.024400980990212
2022-01-09,1.018245808797341
2022-01-16,0.9839525436559361
2022-01-23,0.9463618504641335
2022-01-30,0.9839525436559361
2022-02-06,0.9650472760830536
2022-02-13,0.913607411914119
2022-02-20,0.8142448864942641
2022-02-27,0.7667619091512684
2022-03-06,0.8100681577143627
2022-03-13,0.8518355796860666
2022-03-20,0.8245768545533815
2022-03-27,0.8604088791998314
2022-04-03,0.8914047162908387
2022-04-10,0.8593097365163656
2022-04-17,0.8782150040892479
2022-04-24,0.9012970004420318
2022-05-01,0.8630468484746878
2022-05-08,0.8821718909151872
2022-05-15,0.9529567065649287
2022-05-22,0.9459221665562089
2022-05-29,0.9597714046196862
2022-06-05,0.8810727482317212
2022-06-12,0.7718180057470186
2022-06-19,0.7970982874667343
2022-06-26,0.8311717106541769
2022-07-03,0.8931633177498461
2022-07-10,0.9283358836207547
2022-07-17,0.9309738528956109
2022-07-24,0.9668058775420609
2022-07-31,1.011211268788621
2022-08-07,1.0380303770997268
2022-08-14,1.1437678495800694
2022-08-21,1.0784788144340027
2022-08-28,1.1077159829796572
2022-09-04,1.2029017796196106
2022-09-11,1.2435700589078487
2022-09-18,1.2541218018345832
2022-09-25,1.225324317196853
2022-10-02,1.1921301276525686
2022-10-09,1.1919103527849517
2022-10-16,1.2387338042660605
2022-10-23,1.2714883099024203
2022-10-30,1.2701692581786468
2022-11-06,1.2763244303715175
2022-11-13,1.2015827278958369
2022-11-20,1.2890745928378744
2022-11-27,1.403385431918327
2022-12-04,1.3890965770332704
2022-12-11,1.420312121905549
2022-12-18,1.35480324480552
2022-12-25,1.4258078353228785
2023-01-01,1.440976058023784
2023-01-08,1.410419837754356
2023-01-15,1.3708507011495839
2023-01-22,1.3554627035810614
2023-01-29,1.451747709990826
2023-02-05,1.4515278009505184
2023-02-12,1.455045138041224
2023-02-19,1.4009672375110875
2023-02-26,1.3886568931253458
2023-03-05,1.371730068965433
2023-03-12,1.3572214392127597
2023-03-19,1.3455704194298685
2023-03-26,1.4064629509284172
2023-04-02,1.402725838970095
2023-04-09,1.4251483765473374
2023-04-16,1.4684546251104318
2023-04-23,1.5251703607427336
2023-04-30,1.6218949168877321
2023-05-07,1.61815780492941
2023-05-14,1.6144208271437788
2023-05-21,1.7256540130414504
2023-05-28,1.7232359528069021
2023-06-04,1.781930064765828
2023-06-11,1.8096285408927828
2023-06-18,1.82853374137932
2023-06-25,1.7751154337974155
