date,CumulativeReturns
2021-06-27,
2021-07-04,1.0062304872537795
2021-07-11,1.049844250142588
2021-07-18,1.058497763347118
2021-07-25,1.0460366479946182
2021-08-01,1.0830737267634896
2021-08-08,1.0166147030992156
2021-08-15,0.9965385947181881
2021-08-22,1.0128071713737166
2021-08-29,1.0678435294390225
2021-09-05,1.088958087573582
2021-09-12,1.087227384932676
2021-09-19,1.0564208638400545
2021-09-26,1.080650700812739
2021-10-03,1.092073366411707
2021-10-10,1.1405330403570761
2021-10-17,1.0449982686635573
2021-10-24,1.0290758184517157
2021-10-31,1.0612668453190857
2021-11-07,1.0083073867608434
2021-11-14,0.9432329392937884
2021-11-21,0.9003114997148246
2021-11-28,0.9176185261238851
2021-12-05,0.9432329392937885
2021-12-12,0.9089650129193548
2021-12-19,0.9096573362291994
2021-12-26,0.9262720393284151
2022-01-02,0.9442713890473201
2022-01-09,0.9636552445409737
2022-01-16,0.9200415520746357
2022-01-23,0.9359640022864771
2022-01-30,0.9733471370765651
2022-02-06,0.9619245419000676
2022-02-13,0.874004833657547
2022-02-20,0.8345447993603953
2022-02-27,0.8553132310512677
2022-03-06,0.8701973019320478
2022-03-13,0.8705434283757347
2022-03-20,0.8601592125302985
2022-03-27,0.878158491826733
2022-04-03,0.9262720393284147
2022-04-10,0.9034267785529492
2022-04-17,0.8895811574257009
2022-04-24,0.8791969415802647
2022-05-01,0.8483904204876431
2022-05-08,0.789200404253151
2022-05-15,0.8151609438667415
2022-05-22,0.8303911411912087
2022-05-29,0.8248529068248035
2022-06-05,0.8155070703104285
2022-06-12,0.7808930174923079
2022-06-19,0.8165455200639604
2022-06-26,0.8701973019320475
2022-07-03,0.9055036076375422
2022-07-10,0.8418137363677062
2022-07-17,0.8733125807701723
2022-07-24,0.9068881838347612
2022-07-31,0.9241952102438216
2022-08-07,0.9491173001038802
2022-08-14,0.9682704515833892
2022-08-21,1.00242295552828
2022-08-28,0.9890388832742617
2022-09-04,0.9724241097525754
2022-09-11,0.9604246136957759
2022-09-18,0.9350409749624874
2022-09-25,0.8676589239742244
2022-10-02,0.8782739142562754
2022-10-09,0.8482750684805709
2022-10-16,0.8644282931290272
2022-10-23,0.9216568322859985
2022-10-30,0.9599630648225462
2022-11-06,0.9221183811592285
2022-11-13,0.9235029573564474
2022-11-20,1.0065766841199368
2022-11-27,1.0245759634163714
2022-12-04,1.0305757466560064
2022-12-11,1.0236529360923823
2022-12-18,1.0038075317254989
2022-12-25,1.0753432408829482
2023-01-01,1.1418021941247516
2023-01-08,1.133494877786379
2023-01-15,1.1454943738431784
2023-01-22,1.0628821959529187
2023-01-29,1.0961116725738205
2023-02-05,1.079958447925364
2023-02-12,1.067035854122105
2023-02-19,1.0430367915860355
2023-02-26,1.0905734382074155
2023-03-05,1.1298026980679523
2023-03-12,1.0924194928553936
2023-03-19,1.0628821959529189
2023-03-26,1.0656512779248861
2023-04-02,1.0961116725738205
2023-04-09,1.12011073510989
2023-04-16,1.125187491025536
2023-04-23,1.219799164972595
2023-04-30,1.2211838115922848
2023-05-07,1.2262605675079308
2023-05-14,1.1981077763802044
2023-05-21,1.2317987314518652
2023-05-28,1.331487231737041
2023-06-04,1.3757932475132237
2023-06-11,1.4085612456833663
2023-06-18,1.439944597233819
2023-06-25,1.442252200755027
