date,CumulativeReturns
2021-06-27,
2021-07-04,1.04467485650351
2021-07-11,1.0236108555876489
2021-07-18,1.0312814118598894
2021-07-25,1.0655890424386778
2021-08-01,1.187463529232758
2021-08-08,1.1446613599879154
2021-08-15,1.1543693414761091
2021-08-22,1.1461445136664108
2021-08-29,1.226670065789113
2021-09-05,1.2336963737532642
2021-09-12,1.192871791514313
2021-09-19,1.165455650047421
2021-09-26,1.1107432629892993
2021-10-03,1.1002112259554457
2021-10-10,1.1036270514063629
2021-10-17,1.013753059118762
2021-10-24,1.0513566192728052
2021-10-31,1.090503244467252
2021-11-07,1.0894545396023982
2021-11-14,1.0798813769664592
2021-11-21,1.0957767610483982
2021-11-28,1.1116271567450213
2021-12-05,1.0494239475003835
2021-12-12,1.0225321584659184
2021-12-19,1.0531394029126875
2021-12-26,1.1452606199106894
2022-01-02,1.1235674399670237
2022-01-09,1.0898440731825703
2022-01-16,0.9029348886391164
2022-01-23,0.8455707471619831
2022-01-30,0.9247179722015675
2022-02-06,0.8501251079446932
2022-02-13,0.8178549757337042
2022-02-20,0.7553521365276797
2022-02-27,0.704385123986893
2022-03-06,0.7902890192861188
2022-03-13,0.8258400849439241
2022-03-20,0.7900043854531708
2022-03-27,0.7783787283209938
2022-04-03,0.8400875042382356
2022-04-10,0.8071432046141264
2022-04-17,0.819727662992372
2022-04-24,0.7790378996056756
2022-05-01,0.7131942155909267
2022-05-08,0.6847293692591808
2022-05-15,0.5882485216926318
2022-05-22,0.6605342498771968
2022-05-29,0.642586444450866
2022-06-05,0.6224512525241963
2022-06-12,0.5917691737389266
2022-06-19,0.6085034997671946
2022-06-26,0.6709463910353881
2022-07-03,0.6526090520288853
2022-07-10,0.5889975965960988
2022-07-17,0.6260768043177152
2022-07-24,0.6902276083113672
2022-07-31,0.7272019162857597
2022-08-07,0.7303031156468515
2022-08-14,0.7343930353590429
2022-08-21,0.7900343045582021
2022-08-28,0.730872383312748
2022-09-04,0.7586780583598121
2022-09-11,0.6881601176866906
2022-09-18,0.7535393606309208
2022-09-25,0.7546929652429983
2022-10-02,0.731651450473092
2022-10-09,0.712370233197113
2022-10-16,0.7676219688161001
2022-10-23,0.7674422347303756
2022-10-30,0.7725808593074207
2022-11-06,0.7049543916527895
2022-11-13,0.715096895106471
2022-11-20,0.7275165423755846
2022-11-27,0.7425279595499557
2022-12-04,0.7359211774228536
2022-12-11,0.6858080663809115
2022-12-18,0.7028719780515205
2022-12-25,0.6772985315864188
2023-01-01,0.6666766640856261
2023-01-08,0.6508711836224725
2023-01-15,0.6309907064237201
2023-01-22,0.6143762396951914
2023-01-29,0.5648324328950688
2023-02-05,0.5891923633861847
2023-02-12,0.5894620376666175
2023-02-19,0.5812521694094346
2023-02-26,0.5869001868663911
2023-03-05,0.5484876404469727
2023-03-12,0.5478134730338524
2023-03-19,0.5444575955207663
2023-03-26,0.5477535250960212
2023-04-02,0.5501505647871155
2023-04-09,0.5717688738163578
2023-04-16,0.5720385480967904
2023-04-23,0.5856267595304971
2023-04-30,0.582930089878016
2023-05-07,0.611514795509501
2023-05-14,0.5813270768997811
2023-05-21,0.6070353056412147
2023-05-28,0.6038142835563066
2023-06-04,0.5859713413012766
2023-06-11,0.6071851206219081
2023-06-18,0.6321743032926747
2023-06-25,0.6491783036013754
