date,CumulativeReturns
2021-06-27,
2021-07-04,0.98492765056049
2021-07-11,0.9497221941874817
2021-07-18,0.9559931795337397
2021-07-25,1.0099565297006756
2021-08-01,0.9442763367249661
2021-08-08,0.9195774953084617
2021-08-15,0.9033499802615281
2021-08-22,0.8436107349083954
2021-08-29,0.879311281441465
2021-09-05,0.8959788915526926
2021-09-12,0.888497678354165
2021-09-19,0.888277697971097
2021-09-26,0.8800264191336732
2021-10-03,0.9452115219493213
2021-10-10,0.9496671990917144
2021-10-17,0.9068155442328775
2021-10-24,0.8642939270977218
2021-10-31,0.8587930745394392
2021-11-07,0.8701248845287645
2021-11-14,0.8699598320923843
2021-11-21,0.8272732296699276
2021-11-28,0.8249078362102344
2021-12-05,0.8366246790190078
2021-12-12,0.8006490898580242
2021-12-19,0.8197920836204791
2021-12-26,0.8317839019080875
2022-01-02,0.8564827433245918
2022-01-09,0.8646790270662487
2022-01-16,0.8480664120507879
2022-01-23,0.865614145141525
2022-01-30,0.8730402960952064
2022-02-06,0.8690247140171076
2022-02-13,0.8841520585523847
2022-02-20,0.8345343281872287
2022-02-27,0.8365146216783946
2022-03-06,0.8560977105051437
2022-03-13,0.9345398545564371
2022-03-20,0.8732603436273537
2022-03-27,0.8768908928860044
2022-04-03,0.9166620837420189
2022-04-10,0.9248583674836757
2022-04-17,0.9136916099307305
2022-04-24,0.984157517772514
2022-05-01,1.0027504262791407
2022-05-08,0.9715055568884642
2022-05-15,1.0231035807447861
2022-05-22,1.0328400629133145
2022-05-29,1.0405962515906773
2022-06-05,1.0189779413260742
2022-06-12,1.0159524724190188
2022-06-19,1.0254689070554004
2022-06-26,1.0619945814722123
2022-07-03,1.072116163609268
2022-07-10,1.0780571112318447
2022-07-17,1.1223939694217862
2022-07-24,1.1318004138666335
2022-07-31,1.1543539093555921
2022-08-07,1.1838385327872498
2022-08-14,1.1348809450185353
2022-08-21,1.1432422140474932
2022-08-28,1.1501182797453464
2022-09-04,1.1483580337863275
2022-09-11,1.1152978561917861
2022-09-18,1.1094119708140553
2022-09-25,1.093789536118717
2022-10-02,1.0973650902816008
2022-10-09,1.0638098896760773
2022-10-16,1.0941195738423983
2022-10-23,1.0735463718446059
2022-10-30,1.0489025926729474
2022-11-06,1.0173826806543569
2022-11-13,0.9940590523774231
2022-11-20,1.0125419035434366
2022-11-27,1.0055558476540494
2022-12-04,1.0577039567661994
2022-12-11,1.037405797396321
2022-12-18,0.9520325254023285
2022-12-25,0.9760162962757036
2023-01-01,0.9920787588862571
2023-01-08,0.9603388664845984
2023-01-15,0.9532427532545982
2023-01-22,0.9396556071461929
2023-01-29,0.9610539370277278
2023-02-05,1.0175477330907368
2023-02-12,0.9967544835607972
2023-02-19,0.9772814520746611
2023-02-26,0.9980197065088338
2023-03-05,1.0063259804420248
2023-03-12,0.9447164317892603
2023-03-19,0.9695252633972989
2023-03-26,0.9673249223739859
2023-04-02,1.0155123773547252
2023-04-09,1.0201331069334985
2023-04-16,1.0347103662129473
2023-04-23,1.0368557121404933
2023-04-30,1.0573188567976728
2023-05-07,1.0679355290947896
2023-05-14,1.0198030692098172
2023-05-21,1.0313548595822106
2023-05-28,1.0485174927044205
2023-06-04,1.0250838742359527
2023-06-11,1.030364679262088
2023-06-18,1.0212332774451547
2023-06-25,1.0301996939747868
