date,open,high,low,close,adjclose,volume,ticker,entryPrice,stopLoss
09-04-23,274.0499878,290.2999878,274,289.5499878,289.5499878,5544516,CHAMBLFERT.NS,,
16-04-23,288.9500122,292.1000061,274.5499878,277.2000122,277.2000122,4577363,CHAMBLFERT.NS,,
23-04-23,278.75,287.7000122,272.0499878,285.6499939,285.6499939,7211544,CHAMBLFERT.NS,,
30-04-23,285.6499939,304.2000122,285.6499939,300.2999878,300.2999878,8061014,CHAMBLFERT.NS,,
07-05-23,301.75,306.0499878,289.5,290.0499878,290.0499878,6352337,CHAMBLFERT.NS,,
14-05-23,289.7999878,312.7999878,287.0499878,290.6000061,290.6000061,13283763,CHAMBLFERT.NS,,
21-05-23,291,295.2999878,282.2000122,286.6000061,286.6000061,5098161,CHAMBLFERT.NS,,
28-05-23,280,293.4500122,277.5,280.75,280.75,7956697,CHAMBLFERT.NS,,
04-06-23,280.8999939,284.6000061,273.6000061,274.4500122,274.4500122,5109600,CHAMBLFERT.NS,,
11-06-23,275,283.2999878,273.5499878,278.2999878,278.2999878,7999047,CHAMBLFERT.NS,,
18-06-23,278.5,280.8999939,267.0499878,267.8999939,267.8999939,5231413,CHAMBLFERT.NS,,
25-06-23,267.5,273.8500061,266.2000122,272.6000061,272.6000061,992098,CHAMBLFERT.NS,,
27-06-21,536.9000244,536.9000244,502.75,510.1000061,505.8092346,15638719,CHOLAFIN.NS,,
04-07-21,513.9500122,532.75,508.2000122,519.2999878,514.9317627,14338585,CHOLAFIN.NS,,
11-07-21,523.5,526.5499878,508.2999878,512.4000244,508.0899048,7722549,CHOLAFIN.NS,,
18-07-21,509.9500122,516.4000244,479,499.0499878,494.8521423,14036030,CHOLAFIN.NS,,
25-07-21,499.9500122,505.75,470.0499878,475.75,473.0921631,15100592,CHOLAFIN.NS,,
01-08-21,473.6499939,541.9000244,470,528.7999878,525.8457642,32905695,CHOLAFIN.NS,,
08-08-21,527.3499756,531.9500122,494.0499878,503.3500061,500.5379944,7171032,CHOLAFIN.NS,,
15-08-21,501.6000061,515.1500244,483.2000122,485.1000061,482.3898926,8640864,CHOLAFIN.NS,,
22-08-21,487,534.75,472.5,524.7999878,521.8681641,17042452,CHOLAFIN.NS,,
29-08-21,526,598.5999756,524.5999756,571.4500122,568.2574463,17692115,CHOLAFIN.NS,,
05-09-21,570,583.7999878,560.4000244,568.25,565.0754395,5806426,CHOLAFIN.NS,,
12-09-21,567.9000244,620.75,560.1500244,606.8499756,603.4597168,14877193,CHOLAFIN.NS,,
19-09-21,600,606.5499878,564.5999756,576.0999756,572.8815308,11985257,CHOLAFIN.NS,,
26-09-21,578,581.8499756,544.0999756,558.6500244,555.5290527,11330601,CHOLAFIN.NS,,
03-10-21,560.5999756,586.5499878,555.5,569.0999756,565.9205322,10461893,CHOLAFIN.NS,,
10-10-21,566,609.9500122,566,594,590.6815186,8491998,CHOLAFIN.NS,,
17-10-21,594,634,586.9000244,598.4000244,595.0569458,17228892,CHOLAFIN.NS,,
24-10-21,600,634.0499878,561.25,614.75,611.3155518,14661838,CHOLAFIN.NS,,
31-10-21,630,631.7000122,554.2000122,615.0499878,611.6138916,16406387,CHOLAFIN.NS,,
07-11-21,615,667.4000244,614.5499878,662.4000244,658.6994019,13142857,CHOLAFIN.NS,,
14-11-21,663,665,612.75,617.2999878,613.8513794,9488852,CHOLAFIN.NS,,
21-11-21,617.9500122,622.0999756,536.7999878,544.7999878,541.7563477,12677141,CHOLAFIN.NS,,
28-11-21,544.7999878,575.4000244,524.0499878,567.8499756,564.6775513,12171098,CHOLAFIN.NS,,
05-12-21,572.4000244,582.3499756,553.0999756,579.7999878,576.560791,6616864,CHOLAFIN.NS,,
12-12-21,582.5,589,507.1000061,510.3500061,507.4988098,14275771,CHOLAFIN.NS,,
19-12-21,502.5,542,469.25,520.0499878,517.1446533,13871942,CHOLAFIN.NS,,
26-12-21,515.5,535.25,504.25,520.4000244,517.4927368,6571779,CHOLAFIN.NS,,
02-01-22,521,577.9500122,519.3499756,574.8499756,571.6385498,12333516,CHOLAFIN.NS,,
09-01-22,575,602,551.4000244,586.2000122,582.9250488,10633628,CHOLAFIN.NS,,
16-01-22,587,664.75,587,654.1500244,650.4955444,27738488,CHOLAFIN.NS,,
23-01-22,660,674.9000244,625.2000122,640.0499878,636.4741821,20960351,CHOLAFIN.NS,,
30-01-22,645.2000122,680,622.5999756,675.7000122,671.9250488,19976759,CHOLAFIN.NS,,
06-02-22,682,698.3499756,644.25,680.3499756,676.5490723,16145668,CHOLAFIN.NS,,
13-02-22,660,695.9000244,643.5499878,673.0999756,670.6160889,11284879,CHOLAFIN.NS,,
20-02-22,670,703.9000244,643,683.7999878,681.2766724,14782669,CHOLAFIN.NS,,
27-02-22,680,697.7999878,644.0999756,658.5,656.0700073,8739881,CHOLAFIN.NS,,
06-03-22,647.0999756,675.7000122,595.0999756,671.4500122,668.972229,13648599,CHOLAFIN.NS,,
13-03-22,669,723.9500122,658.0499878,719.8499756,717.1936035,10653242,CHOLAFIN.NS,,
20-03-22,717.9000244,739.9500122,685.1500244,732.25,729.5478516,10071330,CHOLAFIN.NS,,
27-03-22,734,737.9500122,695.8499756,707.75,705.1383057,9686308,CHOLAFIN.NS,,
03-04-22,709.9500122,751.4500122,685,741.75,739.0128174,18865292,CHOLAFIN.NS,,
10-04-22,747,757.9500122,724,730.2999878,727.6050415,6524631,CHOLAFIN.NS,,
17-04-22,727.4000244,761.3499756,705.75,713.5,710.8671265,10650555,CHOLAFIN.NS,,
24-04-22,709.9500122,768,699.5499878,738.75,736.0239258,11407108,CHOLAFIN.NS,,
01-05-22,734.9000244,751.4500122,629.2000122,636.8499756,634.4998779,12860823,CHOLAFIN.NS,,
08-05-22,622,654.2999878,600.4000244,632.0499878,629.7175903,14175462,CHOLAFIN.NS,,
15-05-22,638.3499756,668,630.5999756,645.8499756,643.4666748,7383128,CHOLAFIN.NS,,
22-05-22,650,671.7999878,617.9000244,656.7000122,654.2766724,6885577,CHOLAFIN.NS,,
29-05-22,661.9000244,691.0999756,656,658.4000244,655.970459,5438162,CHOLAFIN.NS,,
05-06-22,652.1500244,717.2000122,643.9500122,650.3499756,647.9500732,7371842,CHOLAFIN.NS,,
12-06-22,638,657,600,641.2999878,638.9334106,11522674,CHOLAFIN.NS,,
19-06-22,640.2999878,653.0999756,611.25,647.75,645.3596802,11386491,CHOLAFIN.NS,,
26-06-22,654.9500122,657.2999878,616.0499878,640.3499756,637.9869995,9637051,CHOLAFIN.NS,,
03-07-22,635,657.25,616.2999878,630.9500122,628.6217041,10411498,CHOLAFIN.NS,,
10-07-22,631,641.2999878,612.0999756,634,631.6604004,9482946,CHOLAFIN.NS,,
17-07-22,636.0999756,702.8499756,635.0499878,685.9000244,683.3690186,10562858,CHOLAFIN.NS,,
24-07-22,690,712,667.1500244,700.7000122,699.5557861,8921909,CHOLAFIN.NS,,
31-07-22,708.4500122,787.5,689.1500244,771.2000122,769.9406738,12089531,CHOLAFIN.NS,,
07-08-22,774.8499756,787.0999756,764.2000122,783.7000122,782.4202271,4035357,CHOLAFIN.NS,,
14-08-22,783.7000122,801,772.1500244,777.7999878,776.5298462,4583841,CHOLAFIN.NS,,
21-08-22,778,806.5999756,761,796.2000122,794.8998413,5775475,CHOLAFIN.NS,,
28-08-22,770.5,814.4000244,760.5499878,790.5,789.2091064,6800508,CHOLAFIN.NS,,
04-09-22,790.4000244,817.75,787.0499878,790.75,789.4587402,4644605,CHOLAFIN.NS,,
11-09-22,794.75,811.9000244,756.5,768.5999756,767.3448486,7787110,CHOLAFIN.NS,,
18-09-22,772,798.2999878,732.5499878,738.5,737.2940674,7750978,CHOLAFIN.NS,,
25-09-22,729.9500122,737.6500244,694,732.2000122,731.0043335,7235069,CHOLAFIN.NS,,
02-10-22,733.2000122,748.1500244,696.7000122,737.1500244,735.9462891,6011619,CHOLAFIN.NS,,
09-10-22,733.5499878,749.9000244,716,726.5999756,725.4134521,8583836,CHOLAFIN.NS,,
16-10-22,726.5999756,752.8499756,701.7999878,712.4500122,711.2865601,6211538,CHOLAFIN.NS,,
23-10-22,718.5,723.9500122,708.0499878,716.5499878,715.3798828,2837799,CHOLAFIN.NS,,
30-10-22,720.1500244,766.7999878,701,763.5999756,762.3530273,12698996,CHOLAFIN.NS,,
06-11-22,767.4500122,767.4500122,718.4000244,728.5,727.3103638,6241258,CHOLAFIN.NS,,
13-11-22,703.25,726.4500122,684.1500244,713.7999878,712.6343384,6628218,CHOLAFIN.NS,,
20-11-22,713.7999878,728.75,706.3499756,720.75,719.572998,3793335,CHOLAFIN.NS,,
27-11-22,719,733.8499756,708.7000122,731.6500244,730.4552612,6715902,CHOLAFIN.NS,,
04-12-22,735,755,727.5999756,744.0999756,742.8848877,5539864,CHOLAFIN.NS,,
11-12-22,744.8499756,762.2999878,723,729.8499756,728.6581421,4847988,CHOLAFIN.NS,,
18-12-22,730.9500122,757,694.25,699.25,698.1081543,5206798,CHOLAFIN.NS,,
25-12-22,696.6500244,728.9000244,691,722.9000244,721.7195435,6257302,CHOLAFIN.NS,,
01-01-23,727.7999878,737.75,658,667.9000244,666.8093262,9877497,CHOLAFIN.NS,,
08-01-23,667,714.9500122,658.4500122,711.7000122,710.5378418,13887218,CHOLAFIN.NS,,
15-01-23,712,717.9000244,675.2999878,706.25,705.0966797,7232976,CHOLAFIN.NS,,
22-01-23,706.7000122,729.0499878,696.0499878,709.9000244,708.7407837,4826324,CHOLAFIN.NS,,
29-01-23,712.4000244,785,696.75,781.1500244,779.8743896,19187605,CHOLAFIN.NS,,
05-02-23,777.5499878,803.0999756,764.5499878,777.5499878,776.2802734,5242552,CHOLAFIN.NS,,
12-02-23,776,787.7000122,765.6500244,779.3499756,779.3499756,2982351,CHOLAFIN.NS,,
19-02-23,779.3499756,782.4000244,749,762.8499756,762.8499756,3125782,CHOLAFIN.NS,,
26-02-23,760,771.9000244,747.9500122,750.2000122,750.2000122,3409378,CHOLAFIN.NS,,
05-03-23,755,775.9000244,749.5499878,752.75,752.75,3937945,CHOLAFIN.NS,,
12-03-23,748,766.0499878,731.3499756,763.7000122,763.7000122,5387172,CHOLAFIN.NS,,
19-03-23,757,768,722.75,727.6500244,727.6500244,6562893,CHOLAFIN.NS,,
26-03-23,727.6500244,764.0999756,709.9000244,761.2999878,761.2999878,5636475,CHOLAFIN.NS,,
02-04-23,764,847.0499878,764,841.4000244,841.4000244,15514886,CHOLAFIN.NS,,
09-04-23,847.7999878,847.7999878,815.3499756,820.9500122,820.9500122,9800330,CHOLAFIN.NS,,
16-04-23,821,851.9000244,819.2999878,837.3499756,837.3499756,6578582,CHOLAFIN.NS,,
23-04-23,839.9500122,873.9500122,832.5499878,871.0999756,871.0999756,6314226,CHOLAFIN.NS,,
30-04-23,871.0999756,999,871.0999756,991.8499756,991.8499756,23183108,CHOLAFIN.NS,,
07-05-23,990,1021,976.0499878,1005.049988,1005.049988,11085139,CHOLAFIN.NS,,
14-05-23,1005.049988,1049.949951,998.8499756,1043.400024,1043.400024,9580549,CHOLAFIN.NS,,
21-05-23,1040.949951,1069.800049,1034.349976,1049.699951,1049.699951,6806694,CHOLAFIN.NS,,
28-05-23,1056,1061.800049,1036.300049,1039.300049,1039.300049,6240552,CHOLAFIN.NS,,
04-06-23,1041.150024,1081.75,1036.550049,1065.699951,1065.699951,4196062,CHOLAFIN.NS,,
11-06-23,1067.5,1131,1054.300049,1126.650024,1126.650024,7060168,CHOLAFIN.NS,,
18-06-23,1128.449951,1155,1077.349976,1090.150024,1090.150024,5060789,CHOLAFIN.NS,,
25-06-23,1090,1090,1068.050049,1077.599976,1077.599976,1188620,CHOLAFIN.NS,,
27-06-21,962,997,957.0999756,979.2000122,969.1193237,16968343,CIPLA.NS,,
04-07-21,979.2999878,983.8499756,944.7999878,959.7999878,949.9190063,7148546,CIPLA.NS,,
11-07-21,960,989.9000244,955.8499756,977.1500244,967.0905151,7237052,CIPLA.NS,,
18-07-21,972.0999756,983.5999756,946.6500244,948,938.2405396,5213899,CIPLA.NS,,
25-07-21,948,960,872,920.0499878,910.5782471,20976712,CIPLA.NS,,
01-08-21,928.2999878,953,909,911.2999878,901.918335,21264056,CIPLA.NS,,
08-08-21,912.0999756,923.7999878,891.0499878,894.4000244,885.1923218,13084867,CIPLA.NS,,
15-08-21,896,910.7000122,886.0499878,890.8499756,886.5430298,10399799,CIPLA.NS,,
22-08-21,898,925.4500122,888.6500244,923.9000244,919.4332886,9767726,CIPLA.NS,,
29-08-21,924,963,920,941.0999756,936.5501099,15712915,CIPLA.NS,,
05-09-21,945.8499756,958,926,949.2999878,944.7104492,8183219,CIPLA.NS,,
12-09-21,946,964.7999878,942.5499878,954.0499878,949.4375,10330047,CIPLA.NS,,
19-09-21,953,983.4000244,929.7999878,967.6500244,962.9718018,10115430,CIPLA.NS,,
26-09-21,965,1005,950.7999878,986.2000122,981.4320679,11074190,CIPLA.NS,,
03-10-21,986,996.9500122,898,917.0999756,912.6661377,20783423,CIPLA.NS,,
10-10-21,922.7999878,924.7000122,907.8499756,911.3499756,906.9439087,5349667,CIPLA.NS,,
17-10-21,911.3499756,917.9000244,889.3499756,896.3499756,892.0164185,9299358,CIPLA.NS,,
24-10-21,895.9000244,928.5499878,885.25,905.0499878,900.6743774,13426253,CIPLA.NS,,
31-10-21,917,918.5499878,900.5,910.7000122,906.2971191,3395938,CIPLA.NS,,
07-11-21,917.9500122,925,896,915.9500122,911.5217285,5419468,CIPLA.NS,,
14-11-21,915,943.9000244,891,892.2999878,887.9860229,7546579,CIPLA.NS,,
21-11-21,893,976.0499878,883,966.7000122,962.0263672,20440322,CIPLA.NS,,
28-11-21,974,998,908.2999878,912.0499878,907.640564,22092610,CIPLA.NS,,
05-12-21,915.0999756,915.7999878,884,893.9000244,889.5783081,8301645,CIPLA.NS,,
12-12-21,895.2000122,907.8499756,850,860.2000122,856.0412598,10734575,CIPLA.NS,,
19-12-21,864,912.9000244,861.0999756,908.2999878,903.9086914,15158529,CIPLA.NS,,
26-12-21,912.9000244,957.25,910.1500244,944.0999756,939.5355835,12959180,CIPLA.NS,,
02-01-22,947.0499878,947.9000244,913.3499756,914.75,910.3275146,7589774,CIPLA.NS,,
09-01-22,914.75,933,901.2000122,921.5,917.0448608,10367610,CIPLA.NS,,
16-01-22,915.5999756,920.2000122,860,867.4500122,863.2561646,7586541,CIPLA.NS,,
23-01-22,871.5,942,867.4500122,932.25,927.7429199,17602347,CIPLA.NS,,
30-01-22,939,959,930.6500244,946.0999756,941.5259399,8322394,CIPLA.NS,,
06-02-22,946.2000122,977.3499756,927.0499878,958.5,953.8659668,8611739,CIPLA.NS,,
13-02-22,947,962.9000244,903.0499878,909.0999756,904.7047729,19618313,CIPLA.NS,,
20-02-22,903.0999756,926.7000122,888.1500244,923.6500244,919.1845093,9973166,CIPLA.NS,,
27-02-22,920.0499878,945,911,931.2000122,926.697998,9886528,CIPLA.NS,,
06-03-22,921.9000244,1053.75,917.0499878,1043.949951,1038.902832,27186043,CIPLA.NS,,
13-03-22,1045,1083,1036.75,1048.5,1043.430908,20627972,CIPLA.NS,,
20-03-22,1067.800049,1071,1001.75,1013.5,1008.600098,12115848,CIPLA.NS,,
27-03-22,1022,1054.800049,1006,1014.849976,1009.943542,13387015,CIPLA.NS,,
03-04-22,1018,1062.650024,1003.450012,1011.599976,1006.709229,11247339,CIPLA.NS,,
10-04-22,1012,1033.800049,1011.599976,1016.599976,1011.685059,6732218,CIPLA.NS,,
17-04-22,1016.599976,1038.900024,959,967,962.3248901,9684992,CIPLA.NS,,
24-04-22,957.0999756,994.9000244,946.2999878,981.2000122,976.4562378,7962816,CIPLA.NS,,
01-05-22,979,989.75,925.4000244,934.75,930.230835,7843010,CIPLA.NS,,
08-05-22,934.75,942.5999756,904.25,934.5999756,930.0814819,12983288,CIPLA.NS,,
15-05-22,926.0499878,982.5999756,916.2000122,978.4000244,973.6697998,10131639,CIPLA.NS,,
22-05-22,978.7999878,987.7000122,960,966.3499756,961.6780396,7673121,CIPLA.NS,,
29-05-22,968.4000244,1006.849976,957.1500244,960.9500122,956.3041382,12029020,CIPLA.NS,,
05-06-22,960.9500122,979.7000122,955,966.7999878,962.1258545,7229531,CIPLA.NS,,
12-06-22,955,984.75,910.7999878,914.75,910.3275146,10313334,CIPLA.NS,,
19-06-22,914.75,945,902,933.7000122,929.1859131,4501932,CIPLA.NS,,
26-06-22,936,961.9000244,911.2000122,949.2999878,944.7104492,8460477,CIPLA.NS,,
03-07-22,944.5999756,950.3499756,927.8499756,935.4500122,930.9274292,6390768,CIPLA.NS,,
10-07-22,938,968.6500244,927.0499878,966.0499878,961.3794556,5981398,CIPLA.NS,,
17-07-22,971.6500244,989.5,955.4000244,972.0999756,967.4002075,6294547,CIPLA.NS,,
24-07-22,976,983.9500122,944.5,977.4000244,972.6746216,6903292,CIPLA.NS,,
31-07-22,990,1046.900024,988.2999878,1034.199951,1029.199951,14311853,CIPLA.NS,,
07-08-22,1036.199951,1049,1022.349976,1027.150024,1022.184082,4040652,CIPLA.NS,,
14-08-22,1027.150024,1042.949951,1007.349976,1030.099976,1030.099976,3734456,CIPLA.NS,,
21-08-22,1016,1053.849976,1010.200012,1020.799988,1020.799988,6800134,CIPLA.NS,,
28-08-22,1000,1044.25,991.2999878,1015.599976,1015.599976,6060559,CIPLA.NS,,
04-09-22,1012.5,1065.949951,1012,1058.300049,1058.300049,7964167,CIPLA.NS,,
11-09-22,1058.300049,1068.5,1028.5,1043.5,1043.5,6857954,CIPLA.NS,,
18-09-22,1043.949951,1101.849976,1015,1068.099976,1068.099976,11751484,CIPLA.NS,,
25-09-22,1065.699951,1128,1050.849976,1114.949951,1114.949951,10941362,CIPLA.NS,,
02-10-22,1116.800049,1150.400024,1115,1130.5,1130.5,7258045,CIPLA.NS,,
09-10-22,1110,1131.5,1099.199951,1108.900024,1108.900024,6924048,CIPLA.NS,,
16-10-22,1108,1148,1098.800049,1134.75,1134.75,6320148,CIPLA.NS,,
23-10-22,1145.599976,1180.099976,1141.550049,1155.199951,1155.199951,5787833,CIPLA.NS,,
30-10-22,1161,1185.25,1141,1146.099976,1146.099976,8231689,CIPLA.NS,,
06-11-22,1146.099976,1154.949951,1116.5,1121.400024,1121.400024,7617782,CIPLA.NS,,
13-11-22,1124.5,1136.449951,1099.449951,1102.400024,1102.400024,7170026,CIPLA.NS,,
20-11-22,1104.949951,1124.550049,1078.5,1105.349976,1105.349976,9371434,CIPLA.NS,,
27-11-22,1100,1149,1094.099976,1114.349976,1114.349976,9200402,CIPLA.NS,,
04-12-22,1114.349976,1122.650024,1101.099976,1107.900024,1107.900024,5252624,CIPLA.NS,,
11-12-22,1105,1119,1086.099976,1089.400024,1089.400024,5860619,CIPLA.NS,,
18-12-22,1090.349976,1147.349976,1084.449951,1119.150024,1119.150024,9643823,CIPLA.NS,,
25-12-22,1127,1135,1070,1075.949951,1075.949951,6173457,CIPLA.NS,,
01-01-23,1080.25,1093.199951,1063.849976,1076.349976,1076.349976,5647214,CIPLA.NS,,
08-01-23,1081.75,1096.949951,1043,1067.75,1067.75,5934432,CIPLA.NS,,
15-01-23,1070.5,1074.699951,1050.449951,1053.449951,1053.449951,4219230,CIPLA.NS,,
22-01-23,1053.400024,1074.900024,1020,1047.25,1047.25,6637611,CIPLA.NS,,
29-01-23,1057,1057,1007.5,1022.299988,1022.299988,9330070,CIPLA.NS,,
05-02-23,1020,1044.599976,1010.150024,1033.199951,1033.199951,5129980,CIPLA.NS,,
12-02-23,1036,1040.599976,1016.099976,1025.75,1025.75,4641767,CIPLA.NS,,
19-02-23,998,998,955,961.7999878,961.7999878,12276551,CIPLA.NS,,
26-02-23,965.5999756,968.5999756,877,878.6500244,878.6500244,14034180,CIPLA.NS,,
05-03-23,885,896.8499756,869.0499878,881.2000122,881.2000122,14919310,CIPLA.NS,,
12-03-23,882.5999756,890,853.8499756,874.0499878,874.0499878,9657563,CIPLA.NS,,
19-03-23,874.0499878,879,852,877.25,877.25,8540672,CIPLA.NS,,
26-03-23,881.0499878,902.7000122,876.0499878,900.5,900.5,12979822,CIPLA.NS,,
02-04-23,910,910,886.2999878,893.3499756,893.3499756,5748423,CIPLA.NS,,
09-04-23,896.9500122,923.0499878,894.2000122,915.75,915.75,7216794,CIPLA.NS,,
16-04-23,915,925.9500122,897,915.0499878,915.0499878,14020393,CIPLA.NS,,
23-04-23,916,919,896.2999878,908.0499878,908.0499878,10779570,CIPLA.NS,,
30-04-23,908.0499878,935.4000244,906.0999756,924.7999878,924.7999878,10079254,CIPLA.NS,,
07-05-23,927.2000122,953,913,937.4500122,937.4500122,13541611,CIPLA.NS,,
14-05-23,940,942.6500244,896.8499756,916.25,916.25,13368665,CIPLA.NS,,
21-05-23,916.25,952.75,915.4500122,951.3499756,951.3499756,7323616,CIPLA.NS,,
28-05-23,952,969.6500244,942.2999878,965.8499756,965.8499756,8875574,CIPLA.NS,,
04-06-23,970,977.9000244,958.5,969.25,969.25,7362278,CIPLA.NS,,
11-06-23,973.25,1007.150024,955.1500244,1006.049988,1006.049988,8605605,CIPLA.NS,,
18-06-23,1006.25,1018.799988,985.6500244,989.4000244,989.4000244,8198109,CIPLA.NS,,
25-06-23,989.3499756,1025,989.3499756,1021.900024,1021.900024,2313439,CIPLA.NS,,
27-06-21,147.1000061,149,143.9499969,147.6499939,119.2735138,69187574,COALINDIA.NS,,
04-07-21,148,150.6999969,145.3000031,146.6999969,118.5061035,43361387,COALINDIA.NS,,
11-07-21,146.8000031,149.3999939,145.3000031,145.5500031,117.5771179,35021653,COALINDIA.NS,,
18-07-21,145,146.3999939,141.6999969,144.1000061,116.4057922,19622799,COALINDIA.NS,,
25-07-21,144,145.5,141.0500031,143.3000031,115.7595444,35267677,COALINDIA.NS,,
01-08-21,144.3000031,148.4499969,142.1999969,146.1000061,118.0214157,37702073,COALINDIA.NS,,
08-08-21,147.5,147.8500061,140.75,143.75,116.1230392,52506195,COALINDIA.NS,,
15-08-21,143.8000031,144.1499939,135,135.6000061,109.5393829,35505230,COALINDIA.NS,,
22-08-21,136.3000031,139.3999939,132.75,138.5500031,111.9224243,34302716,COALINDIA.NS,,
29-08-21,138.6000061,147.1499939,138.6000061,146.3500061,118.2233658,54573100,COALINDIA.NS,,
05-09-21,147.8000031,150.9499969,144.3000031,148.6499939,123.0684128,36580739,COALINDIA.NS,,
12-09-21,149.6000061,163.3000031,149.3000031,156.6999969,129.7330933,104826569,COALINDIA.NS,,
19-09-21,155.8999939,170,152.8000031,166.1000061,137.5154266,93707402,COALINDIA.NS,,
26-09-21,167,197,165.3500061,188.6999969,156.22612,226090520,COALINDIA.NS,,
03-10-21,192.5,203.8000031,184.1000061,188.4499969,156.0191498,153123700,COALINDIA.NS,,
10-10-21,192,201,182.3000031,183.8000031,152.1693878,107089731,COALINDIA.NS,,
17-10-21,184.8000031,188.9499969,175.3000031,175.8999939,145.6289215,77983196,COALINDIA.NS,,
24-10-21,176.25,177.25,163.3000031,164.4499969,136.149353,72219390,COALINDIA.NS,,
31-10-21,165,173.75,163.8000031,170.6999969,141.3237762,37811855,COALINDIA.NS,,
07-11-21,171,174.1999969,165.1999969,166.9499969,138.2191467,37178122,COALINDIA.NS,,
14-11-21,164.25,167.6000061,153,153.3999939,127.0009842,48364248,COALINDIA.NS,,
21-11-21,152.1999969,162.8000031,149.1000061,155.8999939,129.0707397,77869096,COALINDIA.NS,,
28-11-21,155.8999939,160.6999969,151.3500061,159.75,132.2582092,127164826,COALINDIA.NS,,
05-12-21,152,153.75,148.1000061,151.3000031,125.2623901,56207519,COALINDIA.NS,,
12-12-21,152.8000031,152.8000031,146,146.4499969,128.485672,40071309,COALINDIA.NS,,
19-12-21,145.3500061,149.3999939,139.1499939,145.8999939,128.0031128,33180638,COALINDIA.NS,,
26-12-21,145,149.25,143.8999939,146.0500031,128.1347351,42761377,COALINDIA.NS,,
02-01-22,147.25,157.4499969,147,156.9499969,137.6976624,75811803,COALINDIA.NS,,
09-01-22,157.8000031,166.4499969,157.0500031,164.75,144.5408936,59143699,COALINDIA.NS,,
16-01-22,165.6000061,168.25,157.5,158.75,139.276886,58390939,COALINDIA.NS,,
23-01-22,158.1999969,165,154.3000031,161.6499939,141.8211212,37702085,COALINDIA.NS,,
30-01-22,163.3999939,164.6000061,158.6000061,160.3999939,140.724472,29486159,COALINDIA.NS,,
06-02-22,160.6499939,170.3000031,158.3500061,166.5,146.0762329,82931349,COALINDIA.NS,,
13-02-22,166.1000061,168.25,159.8500061,167.3000031,146.7780914,67629625,COALINDIA.NS,,
20-02-22,163.1499939,164.8999939,149,163.4499969,143.4003448,63348506,COALINDIA.NS,,
27-02-22,162.4499969,197.75,160.5500031,181,163.689682,203665864,COALINDIA.NS,,
06-03-22,185.9499969,192,177.0500031,181.75,164.3679352,124007791,COALINDIA.NS,,
13-03-22,181,182.1499939,171.5,176.5500031,159.6652679,54280791,COALINDIA.NS,,
20-03-22,177.8500061,188.8999939,177.5,186.1000061,168.3019257,72743636,COALINDIA.NS,,
27-03-22,186.1000061,193.6999969,181.6499939,186.1499939,168.3471375,62993985,COALINDIA.NS,,
03-04-22,185.5,198.8000031,184.6000061,194.5500031,175.9438019,105149337,COALINDIA.NS,,
10-04-22,194.5,198,184.3000031,186.6000061,168.7541046,45518202,COALINDIA.NS,,
17-04-22,186.6000061,209,184.6000061,202.1499939,182.8169403,178441282,COALINDIA.NS,,
24-04-22,199.6499939,202.1999969,181.8999939,182.8500061,165.3627625,93859716,COALINDIA.NS,,
01-05-22,182.6999969,191.9499969,178.8500061,187.3999939,169.4776001,66438044,COALINDIA.NS,,
08-05-22,185.9499969,185.9499969,164.6499939,168.6999969,152.5660095,73153357,COALINDIA.NS,,
15-05-22,169.5,187.5,167.8500061,185.9499969,168.1662598,66716282,COALINDIA.NS,,
22-05-22,185.9499969,188.6499939,177.75,181.8500061,164.4583893,63841706,COALINDIA.NS,,
29-05-22,184,201,182.5500031,197,178.1594849,105807166,COALINDIA.NS,,
05-06-22,196.5,201.9499969,193.1999969,198.5,179.5160217,65344971,COALINDIA.NS,,
12-06-22,196.6499939,197.3999939,179.1000061,182.6499939,165.1818695,50756540,COALINDIA.NS,,
19-06-22,181.8999939,185.6499939,174.75,176.5500031,159.6652679,54876857,COALINDIA.NS,,
26-06-22,180,190.25,176.6000061,183.25,165.7244873,59706764,COALINDIA.NS,,
03-07-22,183.25,191.8999939,178,189.8000031,171.648056,44431768,COALINDIA.NS,,
10-07-22,188.9499969,196.1499939,187.8000031,193.3999939,174.9037628,36240409,COALINDIA.NS,,
17-07-22,194.5,200.3999939,193.8500061,197.1000061,178.2499237,34045898,COALINDIA.NS,,
24-07-22,197.5,212.4499969,194.6000061,211.25,191.0466461,47977386,COALINDIA.NS,,
31-07-22,212.5,217.25,205.75,208.4499969,188.5144348,70472794,COALINDIA.NS,,
07-08-22,209.5,226.8000031,207.0500031,221.6499939,200.4520264,68287487,COALINDIA.NS,,
14-08-22,221.6499939,224.3999939,215.6999969,217.1499939,199.0992279,26980416,COALINDIA.NS,,
21-08-22,215.6000061,232,214.0500031,229.9499969,210.8352203,56311778,COALINDIA.NS,,
28-08-22,221.3999939,236.8000031,221.3999939,229.3000031,210.2392578,36030218,COALINDIA.NS,,
04-09-22,230,240.5,228.5,237.6000061,217.8493195,39082466,COALINDIA.NS,,
11-09-22,238.5,239.0500031,228,231.0500031,211.8437805,50780458,COALINDIA.NS,,
18-09-22,230.9499969,233.8000031,221,222.8500061,204.3254242,29748029,COALINDIA.NS,,
25-09-22,221,222.1000061,207.8500061,212.25,194.6065369,41600329,COALINDIA.NS,,
