date,open,high,low,close,adjclose,volume,ticker
2021-06-27,1559.0,1608.0,1549.1500244140625,1553.449951171875,1525.593994140625,3471244,ICICIGI.NS
2021-07-04,1570.199951171875,1612.0,1555.550048828125,1568.5999755859375,1540.472412109375,1900850,ICICIGI.NS
2021-07-11,1575.0,1598.0,1516.0,1521.449951171875,1494.16796875,2428124,ICICIGI.NS
2021-07-18,1526.0,1552.0,1466.5999755859375,1484.800048828125,1458.1751708984375,3796151,ICICIGI.NS
2021-07-25,1495.0,1513.9000244140625,1452.0,1475.75,1449.2874755859375,2926486,ICICIGI.NS
2021-08-01,1477.300048828125,1488.5999755859375,1437.0,1445.9000244140625,1419.9727783203125,3489634,ICICIGI.NS
2021-08-08,1452.0,1466.0,1408.25,1450.050048828125,1427.9185791015625,3458028,ICICIGI.NS
2021-08-15,1455.0,1495.0,1428.4000244140625,1472.25,1449.77978515625,2666740,ICICIGI.NS
2021-08-22,1473.0,1567.800048828125,1448.0,1557.699951171875,1533.925537109375,5188547,ICICIGI.NS
2021-08-29,1569.0,1657.300048828125,1565.0,1629.75,1604.875732421875,4130806,ICICIGI.NS
2021-09-05,1645.3499755859375,1645.3499755859375,1559.5,1621.6500244140625,1596.8994140625,3337469,ICICIGI.NS
2021-09-12,1623.0,1651.9000244140625,1578.699951171875,1603.949951171875,1579.4696044921875,3706586,ICICIGI.NS
2021-09-19,1589.4000244140625,1675.0,1570.050048828125,1587.1500244140625,1562.926025390625,5043415,ICICIGI.NS
2021-09-26,1590.25,1628.0,1540.050048828125,1582.550048828125,1558.3963623046875,3832583,ICICIGI.NS
2021-10-03,1592.0,1606.949951171875,1520.5,1529.4000244140625,1506.057373046875,7057911,ICICIGI.NS
2021-10-10,1532.800048828125,1546.5999755859375,1513.9000244140625,1520.25,1497.0469970703125,2638112,ICICIGI.NS
2021-10-17,1539.699951171875,1544.5999755859375,1485.0,1500.550048828125,1477.6478271484375,3531695,ICICIGI.NS
2021-10-24,1508.4000244140625,1525.949951171875,1435.1500244140625,1481.550048828125,1458.9378662109375,2455185,ICICIGI.NS
2021-10-31,1489.0,1538.0,1478.050048828125,1528.6500244140625,1509.421142578125,1652683,ICICIGI.NS
2021-11-07,1534.0,1545.0,1500.0,1510.25,1491.252685546875,3051825,ICICIGI.NS
2021-11-14,1517.0,1548.25,1490.5,1512.3499755859375,1493.326171875,1876956,ICICIGI.NS
2021-11-21,1512.0,1522.0,1419.0,1453.6500244140625,1435.364501953125,4511176,ICICIGI.NS
2021-11-28,1440.0,1486.4000244140625,1419.0,1449.4000244140625,1431.16796875,4043370,ICICIGI.NS
2021-12-05,1450.050048828125,1463.5999755859375,1404.949951171875,1439.9000244140625,1421.7874755859375,2864448,ICICIGI.NS
2021-12-12,1441.0,1445.0,1351.0,1358.75,1341.6583251953125,4033920,ICICIGI.NS
2021-12-19,1350.0,1387.0999755859375,1315.0,1340.3499755859375,1323.48974609375,2798756,ICICIGI.NS
2021-12-26,1338.0,1407.25,1327.5,1401.25,1383.6236572265625,2369949,ICICIGI.NS
2022-01-02,1402.0,1464.9000244140625,1398.25,1446.550048828125,1428.35400390625,1677625,ICICIGI.NS
2022-01-09,1460.949951171875,1472.0,1401.550048828125,1415.550048828125,1397.7437744140625,2413783,ICICIGI.NS
2022-01-16,1415.550048828125,1465.0,1318.0999755859375,1381.6500244140625,1364.270263671875,5469570,ICICIGI.NS
2022-01-23,1378.0,1415.800048828125,1305.0,1373.199951171875,1355.926513671875,3185334,ICICIGI.NS
2022-01-30,1383.0,1402.8499755859375,1353.0,1364.8499755859375,1347.6815185546875,3280387,ICICIGI.NS
2022-02-06,1360.0999755859375,1388.699951171875,1315.75,1343.5,1326.6002197265625,4010321,ICICIGI.NS
2022-02-13,1325.0,1327.8499755859375,1274.0,1282.5999755859375,1266.466064453125,3184498,ICICIGI.NS
2022-02-20,1275.0,1288.0,1235.0,1272.300048828125,1256.295654296875,3040817,ICICIGI.NS
2022-02-27,1259.0,1278.0,1207.0,1218.300048828125,1202.9749755859375,4462694,ICICIGI.NS
2022-03-06,1219.0,1284.800048828125,1192.0,1256.0,1240.20068359375,4870244,ICICIGI.NS
2022-03-13,1264.0,1274.25,1203.449951171875,1269.4000244140625,1253.4322509765625,3962294,ICICIGI.NS
2022-03-20,1277.949951171875,1277.949951171875,1224.0999755859375,1265.550048828125,1249.6307373046875,3196742,ICICIGI.NS
2022-03-27,1274.0,1353.1500244140625,1242.050048828125,1348.5999755859375,1331.635986328125,2480625,ICICIGI.NS
2022-04-03,1348.5999755859375,1404.4000244140625,1339.300048828125,1380.199951171875,1362.83837890625,1918855,ICICIGI.NS
2022-04-10,1375.6500244140625,1386.449951171875,1345.3499755859375,1358.6500244140625,1341.5595703125,923240,ICICIGI.NS
2022-04-17,1351.5999755859375,1412.0,1313.550048828125,1318.0,1301.4207763671875,3858925,ICICIGI.NS
2022-04-24,1315.0,1356.8499755859375,1275.050048828125,1280.199951171875,1264.0963134765625,2911426,ICICIGI.NS
2022-05-01,1273.25,1315.5,1252.0,1281.4000244140625,1265.28125,1186129,ICICIGI.NS
2022-05-08,1276.199951171875,1309.25,1242.0999755859375,1280.4000244140625,1264.2938232421875,2264393,ICICIGI.NS
2022-05-15,1294.0,1324.699951171875,1245.0,1251.5999755859375,1235.856201171875,2560928,ICICIGI.NS
2022-05-22,1249.0,1281.4000244140625,1199.0,1260.199951171875,1244.347900390625,2868021,ICICIGI.NS
2022-05-29,1265.0,1299.949951171875,1215.5,1218.300048828125,1202.9749755859375,3978674,ICICIGI.NS
2022-06-05,1220.0,1221.949951171875,1103.0,1121.050048828125,1106.9483642578125,9526598,ICICIGI.NS
2022-06-12,1120.300048828125,1162.4000244140625,1071.0,1113.199951171875,1099.197021484375,5096928,ICICIGI.NS
2022-06-19,1120.949951171875,1148.5999755859375,1106.25,1120.3499755859375,1106.2572021484375,2422321,ICICIGI.NS
2022-06-26,1130.0,1160.0,1102.1500244140625,1145.75,1131.337646484375,3496296,ICICIGI.NS
2022-07-03,1149.0,1295.9000244140625,1137.8499755859375,1276.199951171875,1260.1466064453125,3854825,ICICIGI.NS
2022-07-10,1277.0,1283.6500244140625,1213.5,1254.3499755859375,1238.571533203125,1699668,ICICIGI.NS
2022-07-17,1259.9000244140625,1281.949951171875,1204.050048828125,1215.050048828125,1199.765869140625,4997265,ICICIGI.NS
2022-07-24,1219.9000244140625,1225.550048828125,1154.0,1219.9000244140625,1204.5548095703125,3333458,ICICIGI.NS
2022-07-31,1225.0,1247.1500244140625,1190.0,1199.8499755859375,1189.7630615234375,2909376,ICICIGI.NS
2022-08-07,1205.800048828125,1251.300048828125,1184.0999755859375,1237.8499755859375,1227.4434814453125,2600843,ICICIGI.NS
2022-08-14,1237.8499755859375,1369.0,1237.8499755859375,1289.300048828125,1278.4610595703125,3180395,ICICIGI.NS
2022-08-21,1284.0,1290.949951171875,1228.4000244140625,1260.050048828125,1249.45703125,6021113,ICICIGI.NS
2022-08-28,1245.0,1292.8499755859375,1220.0,1259.0,1248.415771484375,1605309,ICICIGI.NS
2022-09-04,1265.0,1282.8499755859375,1209.949951171875,1221.300048828125,1211.0328369140625,5612824,ICICIGI.NS
2022-09-11,1220.0,1274.0,1209.0,1215.4000244140625,1205.1822509765625,3789215,ICICIGI.NS
2022-09-18,1212.550048828125,1234.800048828125,1175.550048828125,1179.4000244140625,1169.4849853515625,2514003,ICICIGI.NS
2022-09-25,1175.0,1177.949951171875,1140.0,1151.1500244140625,1141.4725341796875,4370616,ICICIGI.NS
2022-10-02,1150.8499755859375,1167.0,1119.0,1144.9000244140625,1135.27490234375,3933350,ICICIGI.NS
2022-10-09,1135.5999755859375,1152.1500244140625,1116.300048828125,1126.6500244140625,1117.1783447265625,4554837,ICICIGI.NS
2022-10-16,1126.0,1182.0,1118.5999755859375,1151.75,1142.0673828125,6906048,ICICIGI.NS
2022-10-23,1165.0,1172.800048828125,1145.8499755859375,1164.3499755859375,1154.5614013671875,1636591,ICICIGI.NS
2022-10-30,1176.0,1183.9000244140625,1152.0999755859375,1161.1500244140625,1155.89599609375,2630684,ICICIGI.NS
2022-11-06,1162.5,1171.0,1128.449951171875,1131.9000244140625,1126.7783203125,1924623,ICICIGI.NS
2022-11-13,1137.5999755859375,1147.0,1116.0999755859375,1136.699951171875,1131.5565185546875,3593048,ICICIGI.NS
2022-11-20,1136.699951171875,1175.0,1121.0,1159.3499755859375,1154.10400390625,4558252,ICICIGI.NS
2022-11-27,1162.5,1253.949951171875,1153.5999755859375,1238.6500244140625,1233.0452880859375,4906553,ICICIGI.NS
2022-12-04,1239.949951171875,1261.949951171875,1211.6500244140625,1247.949951171875,1242.3031005859375,3340290,ICICIGI.NS
2022-12-11,1247.949951171875,1261.550048828125,1215.0,1236.449951171875,1230.8551025390625,2165525,ICICIGI.NS
2022-12-18,1237.0,1253.8499755859375,1212.6500244140625,1223.5999755859375,1218.0633544921875,2743579,ICICIGI.NS
2022-12-25,1223.050048828125,1259.0,1219.75,1236.800048828125,1231.20361328125,2571089,ICICIGI.NS
2023-01-01,1239.949951171875,1289.0,1226.25,1271.699951171875,1265.9456787109375,3528756,ICICIGI.NS
2023-01-08,1285.0,1287.550048828125,1228.5999755859375,1255.1500244140625,1249.4705810546875,2275336,ICICIGI.NS
2023-01-15,1257.949951171875,1272.0,1150.0,1153.5,1148.280517578125,9772786,ICICIGI.NS
2023-01-22,1153.5,1165.0,1116.0,1131.699951171875,1126.5791015625,1975015,ICICIGI.NS
2023-01-29,1132.0,1144.800048828125,1106.0999755859375,1133.449951171875,1128.3211669921875,3141327,ICICIGI.NS
2023-02-05,1133.449951171875,1154.0,1115.9000244140625,1152.4000244140625,1147.185546875,1298261,ICICIGI.NS
2023-02-12,1155.0,1155.0,1110.25,1117.4000244140625,1112.3438720703125,1598404,ICICIGI.NS
2023-02-19,1119.050048828125,1123.5,1081.25,1089.0999755859375,1084.171875,1841299,ICICIGI.NS
2023-02-26,1091.5,1109.050048828125,1076.0,1079.0999755859375,1074.2171630859375,2389188,ICICIGI.NS
2023-03-05,1084.449951171875,1099.0,1072.0999755859375,1075.1500244140625,1070.2850341796875,1545627,ICICIGI.NS
2023-03-12,1076.449951171875,1110.449951171875,1049.050048828125,1071.0999755859375,1066.25341796875,2579309,ICICIGI.NS
2023-03-19,1062.550048828125,1100.949951171875,1062.550048828125,1076.4000244140625,1071.5294189453125,2783815,ICICIGI.NS
2023-03-26,1077.949951171875,1088.0,1060.5999755859375,1069.5,1064.66064453125,1883958,ICICIGI.NS
2023-04-02,1075.0999755859375,1113.0,1066.25,1088.6500244140625,1083.7239990234375,1599370,ICICIGI.NS
2023-04-09,1092.0,1101.75,1077.949951171875,1087.8499755859375,1082.9276123046875,1735155,ICICIGI.NS
2023-04-16,1092.9000244140625,1137.949951171875,1055.0,1059.5999755859375,1054.805419921875,5776322,ICICIGI.NS
2023-04-23,1070.0,1090.800048828125,1058.6500244140625,1079.1500244140625,1074.2669677734375,3543564,ICICIGI.NS
2023-04-30,1079.1500244140625,1100.6500244140625,1070.0,1072.1500244140625,1067.2987060546875,1872840,ICICIGI.NS
2023-05-07,1074.0,1126.1500244140625,1070.0,1118.199951171875,1113.1402587890625,2056800,ICICIGI.NS
2023-05-14,1123.0,1131.699951171875,1073.8499755859375,1076.6500244140625,1071.7783203125,1767193,ICICIGI.NS
2023-05-21,1078.5,1104.9000244140625,1066.300048828125,1099.949951171875,1094.9727783203125,3620652,ICICIGI.NS
2023-05-28,1209.9000244140625,1255.699951171875,1168.75,1232.9000244140625,1227.3212890625,12410268,ICICIGI.NS
2023-06-04,1237.25,1272.5,1213.050048828125,1215.5,1210.0,2670033,ICICIGI.NS
2023-06-11,1215.5999755859375,1259.949951171875,1195.25,1254.75,1249.0723876953125,3884335,ICICIGI.NS
2023-06-18,1265.6500244140625,1322.9000244140625,1242.0999755859375,1274.4000244140625,1274.4000244140625,2714659,ICICIGI.NS
2023-06-25,1276.0,1286.0,1259.550048828125,1281.5,1281.5,418525,ICICIGI.NS
