date,open,high,low,close,adjclose,volume,ticker
2021-06-27,962.0,997.0,957.0999755859375,979.2000122070312,969.119384765625,16968343,CIPLA.NS
2021-07-04,979.2999877929688,983.8499755859375,944.7999877929688,959.7999877929688,949.9190063476562,7148546,CIPLA.NS
2021-07-11,960.0,989.9000244140625,955.8499755859375,977.1500244140625,967.0904541015625,7237052,CIPLA.NS
2021-07-18,972.0999755859375,983.5999755859375,946.6500244140625,948.0,938.2405395507812,5213899,CIPLA.NS
2021-07-25,948.0,960.0,872.0,920.0499877929688,910.5782470703125,20976712,CIPLA.NS
2021-08-01,928.2999877929688,953.0,909.0,911.2999877929688,901.9183349609375,21264056,CIPLA.NS
2021-08-08,912.0999755859375,923.7999877929688,891.0499877929688,894.4000244140625,885.1923828125,13084867,CIPLA.NS
2021-08-15,896.0,910.7000122070312,886.0499877929688,890.8499755859375,886.5430297851562,10399799,CIPLA.NS
2021-08-22,898.0,925.4500122070312,888.6500244140625,923.9000244140625,919.4332885742188,9767726,CIPLA.NS
2021-08-29,924.0,963.0,920.0,941.0999755859375,936.5501098632812,15712915,CIPLA.NS
2021-09-05,945.8499755859375,958.0,926.0,949.2999877929688,944.71044921875,8183219,CIPLA.NS
2021-09-12,946.0,964.7999877929688,942.5499877929688,954.0499877929688,949.4375,10330047,CIPLA.NS
2021-09-19,953.0,983.4000244140625,929.7999877929688,967.6500244140625,962.9718017578125,10115430,CIPLA.NS
2021-09-26,965.0,1005.0,950.7999877929688,986.2000122070312,981.4320678710938,11074190,CIPLA.NS
2021-10-03,986.0,996.9500122070312,898.0,917.0999755859375,912.6661376953125,20783423,CIPLA.NS
2021-10-10,922.7999877929688,924.7000122070312,907.8499755859375,911.3499755859375,906.9439086914062,5349667,CIPLA.NS
2021-10-17,911.3499755859375,917.9000244140625,889.3499755859375,896.3499755859375,892.0164184570312,9299358,CIPLA.NS
2021-10-24,895.9000244140625,928.5499877929688,885.25,905.0499877929688,900.6743774414062,13426253,CIPLA.NS
2021-10-31,917.0,918.5499877929688,900.5,910.7000122070312,906.297119140625,3395938,CIPLA.NS
2021-11-07,917.9500122070312,925.0,896.0,915.9500122070312,911.521728515625,5419468,CIPLA.NS
2021-11-14,915.0,943.9000244140625,891.0,892.2999877929688,887.9860229492188,7546579,CIPLA.NS
2021-11-21,893.0,976.0499877929688,883.0,966.7000122070312,962.0263671875,20440322,CIPLA.NS
2021-11-28,974.0,998.0,908.2999877929688,912.0499877929688,907.6405639648438,22092610,CIPLA.NS
2021-12-05,915.0999755859375,915.7999877929688,884.0,893.9000244140625,889.5783081054688,8301645,CIPLA.NS
2021-12-12,895.2000122070312,907.8499755859375,850.0,860.2000122070312,856.041259765625,10734575,CIPLA.NS
2021-12-19,864.0,912.9000244140625,861.0999755859375,908.2999877929688,903.90869140625,15158529,CIPLA.NS
2021-12-26,912.9000244140625,957.25,910.1500244140625,944.0999755859375,939.5355834960938,12959180,CIPLA.NS
2022-01-02,947.0499877929688,947.9000244140625,913.3499755859375,914.75,910.3275146484375,7589774,CIPLA.NS
2022-01-09,914.75,933.0,901.2000122070312,921.5,917.0448608398438,10367610,CIPLA.NS
2022-01-16,915.5999755859375,920.2000122070312,860.0,867.4500122070312,863.2561645507812,7586541,CIPLA.NS
2022-01-23,871.5,942.0,867.4500122070312,932.25,927.742919921875,17602347,CIPLA.NS
2022-01-30,939.0,959.0,930.6500244140625,946.0999755859375,941.5259399414062,8322394,CIPLA.NS
2022-02-06,946.2000122070312,977.3499755859375,927.0499877929688,958.5,953.865966796875,8611739,CIPLA.NS
2022-02-13,947.0,962.9000244140625,903.0499877929688,909.0999755859375,904.7047729492188,19618313,CIPLA.NS
2022-02-20,903.0999755859375,926.7000122070312,888.1500244140625,923.6500244140625,919.1845092773438,9973166,CIPLA.NS
2022-02-27,920.0499877929688,945.0,911.0,931.2000122070312,926.697998046875,9886528,CIPLA.NS
2022-03-06,921.9000244140625,1053.75,917.0499877929688,1043.949951171875,1038.90283203125,27186043,CIPLA.NS
2022-03-13,1045.0,1083.0,1036.75,1048.5,1043.430908203125,20627972,CIPLA.NS
2022-03-20,1067.800048828125,1071.0,1001.75,1013.5,1008.60009765625,12115848,CIPLA.NS
2022-03-27,1022.0,1054.800048828125,1006.0,1014.8499755859375,1009.9435424804688,13387015,CIPLA.NS
2022-04-03,1018.0,1062.6500244140625,1003.4500122070312,1011.5999755859375,1006.709228515625,11247339,CIPLA.NS
2022-04-10,1012.0,1033.800048828125,1011.5999755859375,1016.5999755859375,1011.68505859375,6732218,CIPLA.NS
2022-04-17,1016.5999755859375,1038.9000244140625,959.0,967.0,962.3248901367188,9684992,CIPLA.NS
2022-04-24,957.0999755859375,994.9000244140625,946.2999877929688,981.2000122070312,976.4562377929688,7962816,CIPLA.NS
2022-05-01,979.0,989.75,925.4000244140625,934.75,930.2308349609375,7843010,CIPLA.NS
2022-05-08,934.75,942.5999755859375,904.25,934.5999755859375,930.0814819335938,12983288,CIPLA.NS
2022-05-15,926.0499877929688,982.5999755859375,916.2000122070312,978.4000244140625,973.6697998046875,10131639,CIPLA.NS
2022-05-22,978.7999877929688,987.7000122070312,960.0,966.3499755859375,961.6780395507812,7673121,CIPLA.NS
2022-05-29,968.4000244140625,1006.8499755859375,957.1500244140625,960.9500122070312,956.3041381835938,12029020,CIPLA.NS
2022-06-05,960.9500122070312,979.7000122070312,955.0,966.7999877929688,962.1258544921875,7229531,CIPLA.NS
2022-06-12,955.0,984.75,910.7999877929688,914.75,910.3275146484375,10313334,CIPLA.NS
2022-06-19,914.75,945.0,902.0,933.7000122070312,929.1859130859375,4501932,CIPLA.NS
2022-06-26,936.0,961.9000244140625,911.2000122070312,949.2999877929688,944.71044921875,8460477,CIPLA.NS
2022-07-03,944.5999755859375,950.3499755859375,927.8499755859375,935.4500122070312,930.9274291992188,6390768,CIPLA.NS
2022-07-10,938.0,968.6500244140625,927.0499877929688,966.0499877929688,961.3794555664062,5981398,CIPLA.NS
2022-07-17,971.6500244140625,989.5,955.4000244140625,972.0999755859375,967.4002075195312,6294547,CIPLA.NS
2022-07-24,976.0,983.9500122070312,944.5,977.4000244140625,972.6746215820312,6903292,CIPLA.NS
2022-07-31,990.0,1046.9000244140625,988.2999877929688,1034.199951171875,1029.199951171875,14311853,CIPLA.NS
2022-08-07,1036.199951171875,1049.0,1022.3499755859375,1027.1500244140625,1022.18408203125,4040652,CIPLA.NS
2022-08-14,1027.1500244140625,1042.949951171875,1007.3499755859375,1030.0999755859375,1030.0999755859375,3734456,CIPLA.NS
