date,open,high,low,close,adjclose,volume,ticker
2021-06-27,58.71666717529297,61.96666717529297,57.516666412353516,60.21666717529297,57.90202713012695,259764639,BEL.NS
2021-07-04,60.43333435058594,62.46666717529297,59.46666717529297,60.28333282470703,57.96612548828125,145809255,BEL.NS
2021-07-11,60.33333206176758,61.650001525878906,59.56666564941406,59.883331298828125,57.58149719238281,87864693,BEL.NS
2021-07-18,59.83333206176758,62.58333206176758,59.21666717529297,60.883331298828125,58.543060302734375,94356804,BEL.NS
2021-07-25,60.883331298828125,63.900001525878906,60.06666564941406,61.54999923706055,59.18410110473633,132646611,BEL.NS
2021-08-01,61.666664123535156,62.33333206176758,58.03333282470703,58.46666717529297,56.21928787231445,133973574,BEL.NS
2021-08-08,55.0,58.53333282470703,54.11666488647461,58.166664123535156,55.930816650390625,216535683,BEL.NS
2021-08-15,58.04999923706055,60.61666488647461,56.766666412353516,57.016666412353516,54.82502365112305,80352717,BEL.NS
2021-08-22,57.46666717529297,62.0,56.383331298828125,61.766666412353516,59.3924446105957,107655201,BEL.NS
2021-08-29,61.633331298828125,66.51666259765625,61.21666717529297,66.19999694824219,63.65536117553711,139998426,BEL.NS
2021-09-05,67.08333587646484,67.63333129882812,64.44999694824219,65.68333435058594,63.15856170654297,83114742,BEL.NS
2021-09-12,65.83333587646484,69.66666412353516,64.9000015258789,68.43333435058594,65.80284881591797,103185468,BEL.NS
2021-09-19,67.5,70.23332977294922,67.01666259765625,68.5,66.27165985107422,79356147,BEL.NS
2021-09-26,68.69999694824219,70.81666564941406,66.38333129882812,67.25,65.06232452392578,123935274,BEL.NS
2021-10-03,67.33333587646484,69.5,66.0,66.71666717529297,64.54634857177734,68448933,BEL.NS
2021-10-10,66.71666717529297,71.31666564941406,66.71666717529297,70.18333435058594,67.90023803710938,72348591,BEL.NS
2021-10-17,68.41666412353516,73.83333587646484,66.66666412353516,67.1500015258789,64.96558380126953,97587990,BEL.NS
2021-10-24,67.5,72.94999694824219,61.150001525878906,68.94999694824219,66.70701599121094,138930645,BEL.NS
2021-10-31,69.23332977294922,69.5999984741211,65.43333435058594,67.28333282470703,65.09457397460938,70309593,BEL.NS
2021-11-07,67.18333435058594,76.0,67.18333435058594,74.53333282470703,72.10873413085938,150163863,BEL.NS
2021-11-14,74.91666412353516,75.33333587646484,69.46666717529297,69.61666870117188,67.35202026367188,63484005,BEL.NS
2021-11-21,69.96666717529297,70.98332977294922,65.53333282470703,66.06666564941406,63.91748809814453,78567705,BEL.NS
2021-11-28,65.41666412353516,69.93333435058594,62.93333435058594,68.88333129882812,66.64252471923828,86970546,BEL.NS
2021-12-05,68.88333129882812,71.56666564941406,68.06666564941406,68.51666259765625,66.28777313232422,78059850,BEL.NS
2021-12-12,68.93333435058594,70.96666717529297,66.76666259765625,67.0999984741211,64.91720581054688,96254523,BEL.NS
2021-12-19,66.96666717529297,69.91666412353516,63.883331298828125,68.01666259765625,65.80404663085938,54550578,BEL.NS
2021-12-26,68.0,71.0,67.16666412353516,69.98332977294922,67.70674896240234,98893164,BEL.NS
2022-01-02,69.91666412353516,73.01666259765625,69.16666412353516,69.3499984741211,67.09402465820312,74064468,BEL.NS
2022-01-09,69.6500015258789,74.03333282470703,69.08333587646484,73.36666870117188,70.98001861572266,66834096,BEL.NS
2022-01-16,74.0,74.26666259765625,68.33333587646484,68.98332977294922,66.73927307128906,115163469,BEL.NS
2022-01-23,68.98332977294922,70.33333587646484,64.73332977294922,69.03333282470703,66.78765106201172,98210523,BEL.NS
2022-01-30,71.56666564941406,73.25,67.78333282470703,68.26666259765625,66.04592895507812,142866081,BEL.NS
2022-02-06,68.30000305175781,68.5999984741211,65.46666717529297,66.78333282470703,64.61084747314453,83519283,BEL.NS
2022-02-13,65.66666412353516,68.21666717529297,64.19999694824219,66.66666412353516,64.98658752441406,85911849,BEL.NS
2022-02-20,66.0,67.28333282470703,62.33333206176758,66.71666717529297,65.03533172607422,88403112,BEL.NS
2022-02-27,65.68333435058594,74.91666412353516,65.4000015258789,71.63333129882812,69.82809448242188,161949855,BEL.NS
2022-03-06,70.93333435058594,75.5,68.8499984741211,71.5999984741211,69.79560089111328,155628225,BEL.NS
