,Close,Returns,ATR,StopLoss
2020-01-01,374.75,,8.899993896484375,17.79998779296875
2020-01-02,384.70001220703125,0.026551066596480988,17.9000244140625,35.800048828125
2020-01-03,386.45001220703125,0.004548999075825844,10.75,21.5
2020-01-06,367.25,-0.049683042050844395,19.149993896484375,38.29998779296875
2020-01-07,374.79998779296875,0.020558169620064737,9.0,18.0
2020-01-08,379.8500061035156,0.01347390201446963,18.79998779296875,37.5999755859375
2020-01-09,390.0,0.026721057610614718,17.399993896484375,34.79998779296875
2020-01-10,394.70001220703125,0.012051313351362225,8.199981689453125,16.39996337890625
2020-01-13,389.54998779296875,-0.01304794592040992,14.600006103515625,29.20001220703125
2020-01-14,389.1499938964844,-0.0010268101887271897,10.399993896484375,20.79998779296875
2020-01-15,390.1499938964844,0.0025697032395843866,9.149993896484375,18.29998779296875
2020-01-16,384.5,-0.014481594219846294,10.54998779296875,21.0999755859375
2020-01-17,391.1499938964844,0.017295172682664228,18.899993896484375,37.79998779296875
2020-01-20,393.79998779296875,0.006774879043423221,10.70001220703125,21.4000244140625
2020-01-21,389.3500061035156,-0.011300106214814254,9.04998779296875,18.0999755859375
2020-01-22,391.1000061035156,0.004494670534395118,6.050018310546875,12.10003662109375
2020-01-23,402.04998779296875,0.027997907232338193,19.5,39.0
2020-01-24,399.5,-0.006342464545184501,10.0,20.0
2020-01-27,399.8500061035156,0.0008761103967851458,7.899993896484375,15.79998779296875
2020-01-28,400.8500061035156,0.0025009378135187887,14.300018310546875,28.60003662109375
2020-01-29,399.25,-0.003991533189854679,7.350006103515625,14.70001220703125
2020-01-30,393.8500061035156,-0.01352534476264089,9.70001220703125,19.4000244140625
2020-01-31,383.6000061035156,-0.026025136069963595,21.45001220703125,42.9000244140625
2020-02-03,409.3999938964844,0.06725752706585353,39.899993896484375,79.79998779296875
2020-02-04,404.5,-0.011968720003750932,22.5,45.0
2020-02-05,408.29998779296875,0.009394283789786684,11.5,23.0
2020-02-06,397.20001220703125,-0.027185833744295396,16.95001220703125,33.9000244140625
2020-02-07,404.70001220703125,0.01888217464628572,15.75,31.5
2020-02-10,410.54998779296875,0.01445509120208488,14.79998779296875,29.5999755859375
2020-02-11,413.29998779296875,0.006698331705679461,9.699981689453125,19.39996337890625
2020-02-12,426.70001220703125,0.0324220295423161,21.75,43.5
2020-02-13,427.6000061035156,0.002109195853614576,10.95001220703125,21.9000244140625
2020-02-14,459.8500061035156,0.07542095308621843,40.850006103515625,81.70001220703125
2020-02-17,454.29998779296875,-0.01206919264299744,16.649993896484375,33.29998779296875
2020-02-18,482.70001220703125,0.06251381284871349,59.79998779296875,119.5999755859375
2020-02-19,483.5,0.0016573187750938967,23.79998779296875,47.5999755859375
2020-02-20,483.8999938964844,0.0008272883071032133,15.050018310546875,30.10003662109375
2020-02-24,467.75,-0.033374651994600324,24.75,49.5
2020-02-25,506.3500061035156,0.08252272817427175,52.999969482421875,105.99993896484375
2020-02-26,501.45001220703125,-0.009677088648997967,24.79998779296875,49.5999755859375
2020-02-27,494.29998779296875,-0.014258698255072533,38.100006103515625,76.20001220703125
2020-02-28,461.8999938964844,-0.0655472277900494,24.0,48.0
2020-03-02,505.1000061035156,0.09352676505276758,53.600006103515625,107.20001220703125
2020-03-03,532.9500122070312,0.05513760793304767,27.64996337890625,55.2999267578125
2020-03-04,521.7999877929688,-0.020921332505254076,44.350006103515625,88.70001220703125
2020-03-05,519.8499755859375,-0.0037370874907052265,16.0,32.0
2020-03-06,519.0,-0.001635040157459744,34.95001220703125,69.9000244140625
2020-03-09,490.6000061035156,-0.05472060481018182,45.3499755859375,90.699951171875
2020-03-11,475.20001220703125,-0.031390121697705387,38.25,76.5
2020-03-12,439.5,-0.07512628638460084,60.0,120.0
2020-03-13,468.70001220703125,0.06643916315593001,114.5,229.0
2020-03-16,429.25,-0.08416900187663245,29.600006103515625,59.20001220703125
2020-03-17,410.8999938964844,-0.04274899499945395,44.399993896484375,88.79998779296875
2020-03-18,363.1000061035156,-0.11632997932097977,69.04998779296875,138.0999755859375
2020-03-19,341.54998779296875,-0.0593500907416763,71.60000610351562,143.20001220703125
2020-03-20,377.8999938964844,0.10642660636120205,50.0,100.0
2020-03-23,324.0,-0.1426303116354345,38.0,76.0
2020-03-24,336.1499938964844,0.037499981161988716,73.95001220703125,147.9000244140625
2020-03-25,362.0,0.07690021291946247,37.5,75.0
2020-03-26,388.20001220703125,0.07237572432881567,52.5,105.0
2020-03-27,376.0,-0.031427129890260974,35.5,71.0
2020-03-30,364.95001220703125,-0.029388265406831815,27.95001220703125,55.9000244140625
2020-03-31,385.04998779296875,0.055075969074183995,30.0,60.0
2020-04-01,380.45001220703125,-0.011946437428302925,22.850006103515625,45.70001220703125
2020-04-03,379.8500061035156,-0.0015770957662346596,30.300018310546875,60.60003662109375
2020-04-07,432.3999938964844,0.13834404883133788,54.9000244140625,109.800048828125
2020-04-08,435.3500061035156,0.006822415006179305,32.5,65.0
2020-04-09,469.95001220703125,0.07947629635564679,42.75,85.5
2020-04-13,458.04998779296875,-0.025321894041828608,41.45001220703125,82.9000244140625
2020-04-15,446.8500061035156,-0.024451439772803396,41.29998779296875,82.5999755859375
2020-04-16,466.25,0.04341500197269821,17.649993896484375,35.29998779296875
2020-04-17,469.6000061035156,0.0071849996858244225,16.25,32.5
2020-04-20,460.8999938964844,-0.018526431205185045,16.54998779296875,33.0999755859375
2020-04-21,449.5,-0.024734202749945644,34.70001220703125,69.4000244140625
2020-04-22,457.3500061035156,0.017463862299256228,19.70001220703125,39.4000244140625
2020-04-23,482.3999938964844,0.0547720289901974,14.100006103515625,28.20001220703125
2020-04-24,461.25,-0.04384327148441636,39.70001220703125,79.4000244140625
2020-04-27,480.3500061035156,0.0414092273246951,18.0,36.0
2020-04-28,485.6000061035156,0.010929530411765365,16.95001220703125,33.9000244140625
2020-04-29,507.1000061035156,0.04427512300198955,54.9000244140625,109.800048828125
2020-04-30,506.1499938964844,-0.001873421801610764,29.0,58.0
2020-05-04,485.04998779296875,-0.04168725942498164,23.600006103515625,47.20001220703125
2020-05-05,510.79998779296875,0.05308731192256144,34.8499755859375,69.699951171875
2020-05-06,525.0999755859375,0.02799527825902115,27.70001220703125,55.4000244140625
2020-05-07,552.7999877929688,0.05275188248889551,45.5999755859375,91.199951171875
2020-05-08,531.6500244140625,-0.03825970304982573,39.29998779296875,78.5999755859375
2020-05-11,518.0999755859375,-0.02548678304502794,30.75,61.5
2020-05-12,510.29998779296875,-0.015054985833858558,30.79998779296875,61.5999755859375
2020-05-13,520.0,0.01900845079182445,14.20001220703125,28.4000244140625
2020-05-14,511.29998779296875,-0.016730792705829334,11.45001220703125,22.9000244140625
2020-05-15,517.6500244140625,0.012419395213568718,20.35003662109375,40.7000732421875
2020-05-18,501.0,-0.03216463562019334,29.499969482421875,58.99993896484375
2020-05-19,503.3999938964844,0.004790406979010786,15.75,31.5
2020-05-20,505.6000061035156,0.004370306383999711,7.850006103515625,15.70001220703125
2020-05-21,518.4000244140625,0.025316491606066638,17.800018310546875,35.60003662109375
2020-05-22,493.8999938964844,-0.04726085911216926,32.500030517578125,65.00006103515625
2020-05-26,501.1499938964844,0.014679085016388038,12.0,24.0
2020-05-27,500.04998779296875,-0.0021949638170459806,28.70001220703125,57.4000244140625
2020-05-28,506.0,0.01189883482107934,12.5,25.0
2020-05-29,498.1000061035156,-0.015612636159060056,19.0,38.0
2020-06-01,504.3999938964844,0.012648037975850679,9.350006103515625,18.70001220703125
2020-06-02,499.1000061035156,-0.010507509629463674,12.70001220703125,25.4000244140625
2020-06-03,491.04998779296875,-0.016129068747952058,14.70001220703125,29.4000244140625
2020-06-04,485.6000061035156,-0.011098629110954938,12.199981689453125,24.39996337890625
2020-06-05,484.20001220703125,-0.00288301869622698,8.899993896484375,17.79998779296875
2020-06-08,491.8500061035156,0.015799243501905202,18.0,36.0
2020-06-09,482.6000061035156,-0.018806546478019603,14.45001220703125,28.9000244140625
2020-06-10,484.1499938964844,0.003211744246510273,16.800018310546875,33.60003662109375
2020-06-11,484.79998779296875,0.0013425465345009435,8.79998779296875,17.5999755859375
2020-06-12,481.8500061035156,-0.00608494588228603,18.54998779296875,37.0999755859375
2020-06-15,476.3500061035156,-0.01141434041783207,13.199981689453125,26.39996337890625
2020-06-16,471.75,-0.009656777673087702,19.649993896484375,39.29998779296875
2020-06-17,462.8500061035156,-0.01886591181024777,15.54998779296875,31.0999755859375
2020-06-18,465.0,0.004645120164487038,12.04998779296875,24.0999755859375
2020-06-19,498.25,0.07150537634408605,34.149993896484375,68.29998779296875
2020-06-22,494.54998779296875,-0.007426015468201208,18.0,36.0
2020-06-23,501.5,0.014053204688260434,13.899993896484375,27.79998779296875
2020-06-24,499.3999938964844,-0.004187449857458891,18.54998779296875,37.0999755859375
2020-06-25,503.29998779296875,0.007809359119240966,16.95001220703125,33.9000244140625
2020-06-26,504.1000061035156,0.0015895456585546253,8.04998779296875,16.0999755859375
2020-06-29,493.1000061035156,-0.021821066984357818,15.0,30.0
2020-06-30,475.04998779296875,-0.03660518776541577,24.300018310546875,48.60003662109375
2020-07-01,478.75,0.0077886797223616355,11.75,23.5
2020-07-02,481.3500061035156,0.005430822148335457,9.149993896484375,18.29998779296875
2020-07-03,478.95001220703125,-0.004985964196639547,11.75,23.5
2020-07-06,516.0499877929688,0.07746105990263685,43.0,86.0
2020-07-07,525.7000122070312,0.018699786149271036,22.1500244140625,44.300048828125
2020-07-08,513.9000244140625,-0.022446238384947304,24.149993896484375,48.29998779296875
2020-07-09,531.2999877929688,0.03385865450920211,19.79998779296875,39.5999755859375
2020-07-10,524.5,-0.012798772725774121,20.300048828125,40.60009765625
2020-07-13,551.2000122070312,0.050905647677848,30.20001220703125,60.4000244140625
2020-07-14,548.7999877929688,-0.004354180625745441,24.70001220703125,49.4000244140625
2020-07-15,533.5499877929688,-0.027787901492725586,26.050048828125,52.10009765625
2020-07-16,519.4000244140625,-0.02652040802669231,26.54998779296875,53.0999755859375
2020-07-17,529.2999877929688,0.0190603829679723,12.9000244140625,25.800048828125
2020-07-20,523.5999755859375,-0.01076896342053335,11.85003662109375,23.7000732421875
2020-07-21,534.4000244140625,0.020626526607529172,19.4000244140625,38.800048828125
2020-07-22,534.4500122070312,9.354002747952173e-05,24.35003662109375,48.7000732421875
2020-07-23,551.0999755859375,0.031153453080017046,23.4000244140625,46.800048828125
2020-07-24,592.8499755859375,0.0757575791136822,54.0,108.0
2020-07-27,612.1500244140625,0.03255469279399059,30.3499755859375,60.699951171875
2020-07-28,616.2000122070312,0.006616005278845316,18.550048828125,37.10009765625
2020-07-29,614.9000244140625,-0.0021096847893796733,42.29998779296875,84.5999755859375
2020-07-30,617.0,0.003415149621986968,31.3499755859375,62.699951171875
2020-07-31,643.1500244140625,0.042382535517119235,41.6500244140625,83.300048828125
2020-08-03,646.8499755859375,0.00575285863550401,32.29998779296875,64.5999755859375
2020-08-04,630.3499755859375,-0.025508233164968086,31.54998779296875,63.0999755859375
2020-08-05,640.9500122070312,0.016816113320605064,19.8499755859375,39.699951171875
2020-08-06,643.25,0.0035884043204070792,12.79998779296875,25.5999755859375
2020-08-07,611.2000122070312,-0.049825087902011234,38.29998779296875,76.5999755859375
2020-08-10,588.75,-0.03673104018104434,33.70001220703125,67.4000244140625
2020-08-11,577.1500244140625,-0.01970271861730366,22.29998779296875,44.5999755859375
2020-08-12,598.7999877929688,0.037511846942891225,40.0,80.0
2020-08-13,601.7999877929688,0.005010020142213634,30.9000244140625,61.800048828125
2020-08-14,585.7000122070312,-0.026753034085265193,19.0,38.0
2020-08-17,606.2000122070312,0.03500085294987798,33.20001220703125,66.4000244140625
2020-08-18,604.25,-0.003216780217360493,13.5,27.0
2020-08-19,614.9500122070312,0.017707922560250333,14.0,28.0
2020-08-20,638.5,0.038295775795578635,39.300048828125,78.60009765625
2020-08-21,649.5999755859375,0.01738445667335542,24.70001220703125,49.4000244140625
2020-08-24,753.7999877929688,0.16040642876108957,125.4000244140625,250.800048828125
2020-08-25,744.3499755859375,-0.012536498222425974,97.54998779296875,195.0999755859375
2020-08-26,742.4500122070312,-0.002552513523508382,34.5,69.0
2020-08-27,761.9500122070312,0.026264394476920527,43.0,86.0
2020-08-28,747.7999877929688,-0.018570804104426908,22.9000244140625,45.800048828125
2020-08-31,683.4500122070312,-0.08605238919013336,89.8499755859375,179.699951171875
2020-09-01,702.0,0.027141689167677674,41.699951171875,83.39990234375
2020-09-02,731.4500122070312,0.04195158434050028,46.70001220703125,93.4000244140625
2020-09-03,736.8499755859375,0.007382546023360748,29.64996337890625,59.2999267578125
2020-09-04,732.4500122070312,-0.005971315090846585,53.9000244140625,107.800048828125
2020-09-07,717.0999755859375,-0.02095711156429736,34.9000244140625,69.800048828125
2020-09-08,742.0,0.03472322585664145,44.5,89.0
2020-09-09,730.75,-0.015161725067385445,28.29998779296875,56.5999755859375
2020-09-10,751.5999755859375,0.028532296388556366,19.70001220703125,39.4000244140625
2020-09-11,733.1500244140625,-0.024547567550799454,42.75,85.5
2020-09-14,795.5999755859375,0.08518031656861136,48.20001220703125,96.4000244140625
2020-09-15,857.2999877929688,0.0775515511568372,74.3499755859375,148.699951171875
2020-09-16,857.25,-5.830840275344862e-05,45.4000244140625,90.800048828125
2020-09-17,847.4000244140625,-0.011490201908355258,30.54998779296875,61.0999755859375
2020-09-18,853.8499755859375,0.007611459742799642,72.0,144.0
2020-09-21,812.7999877929688,-0.04807634709458064,63.04998779296875,126.0999755859375
2020-09-22,848.1500244140625,0.04349167956692668,77.9000244140625,155.800048828125
2020-09-23,844.0999755859375,-0.004775156177025286,43.5,87.0
2020-09-24,799.9500122070312,-0.05230418748473398,49.75,99.5
2020-09-25,801.1500244140625,0.0015001089927113576,34.29998779296875,68.5999755859375
2020-09-28,838.5499877929688,0.046682846207562134,38.0,76.0
2020-09-29,823.7000122070312,-0.01770911192190472,31.20001220703125,62.4000244140625
2020-09-30,821.2000122070312,-0.003035085544434435,22.95001220703125,45.9000244140625
2020-10-01,819.4000244140625,-0.002191899374345052,18.9000244140625,37.800048828125
2020-10-05,808.2999877929688,-0.01354654172610159,24.0,48.0
2020-10-06,805.0,-0.004082627542750905,16.10003662109375,32.2000732421875
2020-10-07,796.4500122070312,-0.010621102848408337,18.5,37.0
2020-10-08,760.1500244140625,-0.04557723301727168,41.6500244140625,83.300048828125
2020-10-09,763.4500122070312,0.004341232239665427,16.1500244140625,32.300048828125
2020-10-12,734.2999877929688,-0.038181968626595064,41.29998779296875,82.5999755859375
2020-10-13,735.7000122070312,0.001906610972812972,27.5,55.0
2020-10-14,754.1500244140625,0.02507817303371107,35.9000244140625,71.800048828125
2020-10-15,726.3499755859375,-0.03686275665073968,37.04998779296875,74.0999755859375
2020-10-16,718.5,-0.010807428718649037,25.60003662109375,51.2000732421875
2020-10-19,709.9000244140625,-0.011969346674930437,21.70001220703125,43.4000244140625
2020-10-20,708.8499755859375,-0.0014791502916086108,33.9000244140625,67.800048828125
2020-10-21,720.7999877929688,0.016858309400594074,19.79998779296875,39.5999755859375
