,Close,Returns,ATR,StopLoss
2020-01-01,323.8500061035156,,6.100006103515625,12.20001220703125
2020-01-02,323.3500061035156,-0.0015439246273788454,6.350006103515625,12.70001220703125
2020-01-03,318.20001220703125,-0.015926994894924107,6.79998779296875,13.5999755859375
2020-01-06,312.1000061035156,-0.019170351569775423,7.75,15.5
2020-01-07,314.8999938964844,0.008971444210866375,7.399993896484375,14.79998779296875
2020-01-08,316.25,0.004287094727475349,5.850006103515625,11.70001220703125
2020-01-09,328.54998779296875,0.03889324203310274,12.600006103515625,25.20001220703125
2020-01-10,341.3500061035156,0.03895911972644073,14.25,28.5
2020-01-13,352.95001220703125,0.03398273296060195,11.800018310546875,23.60003662109375
2020-01-14,389.6000061035156,0.1038390498056887,34.0,68.0
2020-01-15,391.45001220703125,0.004748475550649944,10.95001220703125,21.9000244140625
2020-01-16,384.25,-0.018393184270034668,10.79998779296875,21.5999755859375
2020-01-17,380.29998779296875,-0.010279797545949876,7.399993896484375,14.79998779296875
2020-01-20,383.1499938964844,0.007494099907957796,8.399993896484375,16.79998779296875
2020-01-21,385.79998779296875,0.006916335478789781,10.350006103515625,20.70001220703125
2020-01-22,385.04998779296875,-0.0019440125031897626,6.649993896484375,13.29998779296875
2020-01-23,393.25,0.021295967970372143,16.050018310546875,32.10003662109375
2020-01-24,384.6000061035156,-0.0219961701118484,11.0,22.0
2020-01-27,382.3999938964844,-0.0057202604579239535,8.949981689453125,17.89996337890625
2020-01-28,380.70001220703125,-0.004445558882287259,9.350006103515625,18.70001220703125
2020-01-29,383.45001220703125,0.007223535360709521,11.04998779296875,22.0999755859375
2020-01-30,381.6000061035156,-0.0048246343581200835,5.649993896484375,11.29998779296875
2020-01-31,383.3999938964844,0.004716949067554488,6.649993896484375,13.29998779296875
2020-02-03,378.8500061035156,-0.011867469654152418,14.5,29.0
2020-02-04,379.8999938964844,0.002771513200614528,8.45001220703125,16.9000244140625
2020-02-05,394.6000061035156,0.03869442601527573,27.0,54.0
2020-02-06,392.04998779296875,-0.0064622865461333445,10.0,20.0
2020-02-07,396.70001220703125,0.011860794691614718,13.45001220703125,26.9000244140625
2020-02-10,392.29998779296875,-0.01109156611713491,10.100006103515625,20.20001220703125
2020-02-11,390.6000061035156,-0.004333371762301086,9.75,19.5
2020-02-12,395.1499938964844,0.011648714085690237,5.149993896484375,10.29998779296875
2020-02-13,392.54998779296875,-0.0065797953781487895,8.300018310546875,16.60003662109375
2020-02-14,396.8999938964844,0.011081406798590487,9.5,19.0
2020-02-17,381.04998779296875,-0.03993450830752465,26.04998779296875,52.0999755859375
2020-02-18,382.0,0.0024931432553867428,13.29998779296875,26.5999755859375
2020-02-19,383.1499938964844,0.003010455226398978,8.75,17.5
2020-02-20,380.5,-0.006916335478789892,5.850006103515625,11.70001220703125
