,Close,Returns,ATR,StopLoss
2020-01-01,656.353271484375,,12.65625,25.3125
2020-01-02,651.6282958984375,-0.007198829946031604,14.85003662109375,29.7000732421875
2020-01-03,646.368896484375,-0.008071164875998904,14.231201171875,28.46240234375
2020-01-06,644.2033081054688,-0.0033503907608873895,11.25,22.5
2020-01-07,645.1314086914062,0.0014406951567307313,10.659423828125,21.31884765625
2020-01-08,641.0814208984375,-0.006277771843698932,11.08123779296875,22.1624755859375
2020-01-09,634.7532958984375,-0.009871016057728665,14.68121337890625,29.3624267578125
2020-01-10,634.0220336914062,-0.0011520416069620287,12.8531494140625,25.706298828125
2020-01-13,630.5907592773438,-0.005411916671231309,15.63751220703125,31.2750244140625
2020-01-14,633.6845092773438,0.004906113758383457,12.8812255859375,25.762451171875
2020-01-15,637.931396484375,0.006701895256796542,8.54998779296875,17.0999755859375
2020-01-16,635.118896484375,-0.004408781281967977,15.1875,30.375
2020-01-17,629.6063842773438,-0.008679496449475965,9.0843505859375,18.168701171875
2020-01-20,620.0438842773438,-0.015188060729364627,15.6937255859375,31.387451171875
2020-01-21,615.5438842773438,-0.007257550818753233,15.01873779296875,30.0374755859375
2020-01-22,612.0001831054688,-0.0057570244175771945,16.81878662109375,33.6375732421875
2020-01-23,618.4126586914062,0.010477898149308995,9.78753662109375,19.5750732421875
2020-01-24,621.8720092773438,0.005593919427939298,12.5999755859375,25.199951171875
2020-01-27,645.9751586914062,0.03875901962860806,32.4000244140625,64.800048828125
2020-01-28,691.509521484375,0.07048934031025378,53.4375,106.875
2020-01-29,668.165771484375,-0.033757669670102186,38.78436279296875,77.5687255859375
2020-01-30,676.6314086914062,0.012669965401286953,11.25,22.5
2020-01-31,688.134521484375,0.01700055989894933,28.125,56.25
2020-02-03,656.212646484375,-0.04638900389874545,39.85308837890625,79.7061767578125
2020-02-04,666.9845581054688,0.016415275869497092,25.20001220703125,50.4000244140625
2020-02-05,671.9345703125,0.0074214794733651335,19.29376220703125,38.5875244140625
2020-02-06,673.5939331054688,0.002469530317806168,13.8656005859375,27.731201171875
2020-02-07,674.8876953125,0.0019206856585933796,11.36248779296875,22.7249755859375
2020-02-10,674.0158081054688,-0.0012918996939594862,13.61248779296875,27.2249755859375
2020-02-11,685.0689086914062,0.016398874407717035,16.875,33.75
2020-02-12,681.0189208984375,-0.005911796231863553,35.97186279296875,71.9437255859375
2020-02-13,674.1001586914062,-0.01015942728566721,21.8812255859375,43.762451171875
2020-02-14,673.6782836914062,-0.0006258342985988596,14.5687255859375,29.137451171875
2020-02-17,673.9876708984375,0.000459250675761691,16.3968505859375,32.793701171875
2020-02-18,663.665771484375,-0.015314670964682864,18.9000244140625,37.800048828125
2020-02-19,672.5532836914062,0.01339154825953015,14.2593994140625,28.518798828125
2020-02-20,672.103271484375,-0.0006691101180285042,12.62811279296875,25.2562255859375
2020-02-24,673.9876708984375,0.0028037349229095287,12.34686279296875,24.6937255859375
2020-02-25,665.634521484375,-0.012393623466327774,9.95623779296875,19.9124755859375
2020-02-26,661.1064453125,-0.0068026462356208794,12.26251220703125,24.5250244140625
2020-02-27,657.1688842773438,-0.005956016709676715,10.01251220703125,20.0250244140625
2020-02-28,643.7251586914062,-0.020457033051284657,19.012451171875,38.02490234375
2020-03-02,646.931396484375,0.004980755761490707,26.409423828125,52.81884765625
2020-03-03,645.4126586914062,-0.0023476025452189297,26.10003662109375,52.2000732421875
2020-03-04,632.447021484375,-0.0200889106100266,32.625,65.25
2020-03-05,629.6626586914062,-0.004402523370943823,12.5999755859375,25.199951171875
2020-03-06,630.337646484375,0.001071983201880844,38.75628662109375,77.5125732421875
2020-03-09,630.2532958984375,-0.00013381809956614088,19.6875,39.375
2020-03-11,646.5657958984375,0.025882450922761535,22.5,45.0
2020-03-12,578.2220458984375,-0.10570269945231592,73.12506103515625,146.2501220703125
2020-03-13,615.7689208984375,0.06493504574295494,155.67190551757812,311.34381103515625
2020-03-16,588.431396484375,-0.04439575218277614,48.31878662109375,96.6375732421875
2020-03-17,561.1220092773438,-0.046410486201438506,44.9156494140625,89.831298828125
2020-03-18,560.4188842773438,-0.0012530697216912579,50.0625,100.125
2020-03-19,523.3782348632812,-0.06609457756197168,64.659423828125,129.31884765625
2020-03-20,524.2782592773438,0.0017196443300657727,55.51873779296875,111.0374755859375
2020-03-23,423.9844665527344,-0.19129878256415334,83.0250244140625,166.050048828125
2020-03-24,451.0407409667969,0.06381430582598302,31.443756103515625,62.88751220703125
2020-03-25,468.1407470703125,0.03791233152655371,44.971893310546875,89.94378662109375
2020-03-26,536.2876586914062,0.14556928028069827,79.03125,158.0625
2020-03-27,511.0313720703125,-0.04709466311926991,63.984375,127.96875
2020-03-30,494.4376220703125,-0.03247109846265339,44.915618896484375,89.83123779296875
2020-03-31,526.978271484375,0.0658134574747935,46.09686279296875,92.1937255859375
2020-04-01,535.275146484375,0.015744244969777554,25.20001220703125,50.4000244140625
2020-04-03,548.6626586914062,0.025010524577796733,59.65313720703125,119.3062744140625
